player,score,percentile_rank,games_played
kennedy_josh_20061988,8472,100.0,25
dangerfield_patrick_05041990,7787,99.85207100591717,25
pavlich_matthew_31121981,7602,99.70414201183432,23
beams_dayne_12021990,7506,99.55621301775149,24
swan_dane_25021984,7376,99.40828402366864,21
franklin_lance_30011987,7312,99.2603550295858,19
ablett_gary_14051984,7239,99.11242603550295,20
thompson_scott_14031983,7169,98.96449704142012,25
watson_jobe_08021985,7007,98.81656804733728,22
jack_kieren_28061987,7006,98.66863905325444,25
cloke_travis_05031987,6946,98.5207100591716,25
riewoldt_jack_31101988,6676,98.37278106508876,22
okeefe_ryan_24011981,6543,98.22485207100591,24
petrie_drew_15101982,6539,98.07692307692307,23
cotchin_trent_07041990,6525,97.92899408284023,22
hawkins_tom_21071988,6461,97.7810650887574,22
roughead_jarryd_23011987,6362,97.63313609467455,23
boyd_matthew_27081982,6273,97.48520710059172,22
mitchell_sam_12101982,6264,97.33727810650888,24
walker_taylor_25041990,6245,97.18934911242604,19
pendlebury_scott_07011988,6136,97.0414201183432,21
swallow_andrew_02061987,6117,96.89349112426035,23
tuck_shane_24121981,6078,96.7455621301775,22
selwood_joel_26051988,6037,96.59763313609467,21
rioli_cyril_14071989,5929,96.44970414201184,23
breust_luke_11111990,5877,96.30177514792899,24
mcveigh_jarrad_07041985,5842,96.15384615384616,25
sloane_rory_17031990,5817,96.00591715976331,24
deledio_brett_18041987,5748,95.85798816568047,22
selwood_scott_27031990,5731,95.71005917159763,24
lewis_jordan_24041986,5717,95.56213017751479,22
darling_jack_13061992,5690,95.41420118343196,24
sewell_brad_02021984,5680,95.26627218934911,24
sidebottom_steele_02011991,5670,95.11834319526628,24
rockliff_tom_22021990,5656,94.97041420118343,22
redden_jack_09121990,5645,94.8224852071006,22
priddis_matt_21031985,5638,94.67455621301775,22
harvey_brent_14051978,5623,94.5266272189349,23
kerr_daniel_16051983,5581,94.30473372781066,24
chapman_paul_05111981,5581,94.30473372781066,21
jetta_lewis_04051989,5543,94.0828402366864,25
santo_nick_22021984,5460,93.93491124260355,22
barlow_michael_18121987,5437,93.78698224852072,24
betts_eddie_26111986,5432,93.63905325443787,22
milne_stephen_08031980,5391,93.4171597633136,22
bennell_harley_02101992,5391,93.4171597633136,22
shuey_luke_02061990,5389,93.19526627218934,21
ebert_brad_02041990,5341,93.04733727810651,22
riewoldt_nick_17101982,5312,92.89940828402366,19
cox_dean_01081981,5227,92.6775147928994,24
jones_nathan_20011988,5227,92.6775147928994,21
blair_jarryd_14041990,5218,92.45562130177515,23
porplyzia_jason_27111984,5194,92.3076923076923,22
brown_jonathan_29101981,5186,92.15976331360946,20
bolton_jude_15031980,5159,92.01183431952663,22
goodes_adam_08011980,5154,91.86390532544378,19
hayes_lenny_14011980,5134,91.71597633136095,22
mayne_chris_02111988,5122,91.5680473372781,23
tippett_kurt_08051987,5106,91.42011834319527,21
ward_callan_10041990,5060,91.27218934911244,20
johnson_steve_04071983,5058,91.12426035502959,21
montagna_leigh_02111983,5033,90.97633136094674,22
grigg_shaun_19041988,5005,90.8284023668639,22
hannebery_dan_24021991,4993,90.68047337278107,25
masten_chris_02051989,4984,90.53254437869822,24
griffen_ryan_27071986,4970,90.38461538461539,20
naitanui_nic_04051990,4950,90.23668639053254,22
rich_daniel_07061990,4942,90.08875739644971,20
thomas_dale_21061987,4934,89.94082840236686,20
hale_david_22051984,4888,89.79289940828401,24
broadbent_matthew_01081990,4836,89.64497041420118,22
martin_dustin_26061991,4827,89.49704142011834,20
pearce_clancee_23101990,4826,89.3491124260355,24
berlo_nathan_06061986,4792,89.12721893491124,25
stanton_brent_01051986,4792,89.12721893491124,20
mundy_david_20071985,4741,88.90532544378699,22
armitage_david_16061988,4725,88.75739644970415,21
bartel_jimmy_04121983,4693,88.6094674556213,20
ballantyne_hayden_16071987,4688,88.38757396449705,21
steven_jack_28031990,4688,88.38757396449705,21
edwards_shane_25101988,4687,88.16568047337277,20
fasolo_alex_08061992,4677,88.01775147928994,24
howe_jeremy_29061990,4673,87.86982248520711,22
wright_matthew_14121989,4669,87.72189349112426,22
boer_matt_10031990,4666,87.57396449704143,23
westhoff_justin_01101986,4623,87.42603550295857,22
greene_toby_25091993,4619,87.27810650887574,19
merrett_daniel_12121984,4569,87.13017751479289,22
callinan_ian_20121982,4551,86.98224852071006,23
kelly_james_29121983,4529,86.83431952662723,19
hill_josh_19011989,4524,86.68639053254438,22
goddard_brendon_20051985,4504,86.53846153846155,20
judd_chris_08091983,4481,86.3905325443787,17
vince_bernie_02101985,4465,86.24260355029585,20
duncan_mitch_10061991,4445,86.0207100591716,22
wells_daniel_03021985,4445,86.0207100591716,20
bird_craig_21011989,4411,85.79881656804734,25
suckling_matt_25071988,4409,85.6508875739645,25
murphy_marc_19071987,4388,85.50295857988166,16
gaff_andrew_16061992,4349,85.35502958579882,24
