player,score,percentile_rank,games_played
tredrea_warren_24121978,4886,100.0,25
brown_nathan_10021978,4783,99.81684981684981,22
johnson_brad_18071976,4769,99.63369963369964,22
neitz_david_22011975,4554,99.45054945054946,24
akermanis_jason_24021977,4482,99.26739926739927,22
burgoyne_peter_29011978,4086,99.08424908424908,24
voss_michael_07071975,4057,98.9010989010989,22
lynch_alastair_19061968,4021,98.71794871794873,22
burton_brett_04051978,3959,98.53479853479854,25
ricciuto_mark_08061975,3907,98.35164835164835,22
headland_des_21011981,3857,98.16849816849816,20
kingsley_kent_26091978,3828,97.98534798534799,22
cornes_chad_12111979,3711,97.8021978021978,25
stevens_mark_25101975,3631,97.61904761904762,23
yze_adem_21091977,3629,97.43589743589743,24
mcleod_andrew_04081976,3617,97.25274725274726,23
harvey_brent_14051978,3561,97.06959706959707,20
dew_stuart_18081979,3525,96.88644688644689,23
rocca_anthony_15081977,3465,96.7032967032967,24
hall_barry_08021977,3419,96.52014652014653,17
darcy_luke_12071975,3403,96.33699633699634,22
riccardi_peter_17121972,3389,96.15384615384616,22
crawford_shane_09091974,3351,95.97069597069597,22
black_simon_03041979,3350,95.7875457875458,25
bowden_joel_21061978,3344,95.6043956043956,22
bandy_daniel_18111975,3272,95.42124542124543,22
rocca_saverio_20111973,3255,95.23809523809523,21
caracella_blake_15031977,3253,95.05494505494505,24
cousins_ben_30061978,3195,94.87179487179486,23
milne_stephen_08031980,3178,94.68864468864469,21
fraser_josh_05011982,3175,94.5054945054945,25
bode_matthew_29061979,3170,94.32234432234432,25
giansiracusa_daniel_11031982,3169,94.13919413919413,22
mckernan_corey_19121973,3141,93.95604395604396,22
edwards_tyson_06081976,3129,93.77289377289377,25
stevens_nick_03011980,3109,93.58974358974359,23
hasleby_paul_12061981,3107,93.4065934065934,22
johnstone_travis_17071980,3091,93.22344322344323,22
johnson_jason_25011978,3076,93.04029304029304,24
cresswell_daryn_22051971,3075,92.85714285714286,22
king_david_07031972,3066,92.67399267399267,22
lloyd_matthew_16041978,3044,92.4908424908425,16
buckley_nathan_26071972,3029,92.21611721611723,21
oloughlin_michael_20021977,3029,92.21611721611723,19
tarrant_chris_18091980,3026,91.94139194139194,20
leoncelli_andrew_17071974,3021,91.75824175824175,24
pickett_byron_11081977,3020,91.57509157509158,22
lockyer_tarkyn_30101979,3016,91.39194139194139,25
longmuir_justin_21011981,3009,91.11721611721612,22
robertson_russell_24111978,3009,91.11721611721612,21
wirrpanda_david_03081979,2997,90.84249084249085,21
smith_rohan_31051973,2992,90.65934065934066,22
bell_peter_01031976,2990,90.47619047619048,22
mcrae_craig_22091973,2980,90.29304029304029,24
williams_paul_03041973,2978,90.10989010989012,19
croad_trent_09031980,2977,89.92673992673993,21
goodwin_simon_26121976,2946,89.74358974358975,22
vardy_peter_26011976,2938,89.56043956043956,21
farmer_jeff_24061977,2936,89.37728937728939,20
matera_phillip_27111975,2928,89.1941391941392,21
riewoldt_nick_17101982,2921,89.01098901098901,22
goodes_adam_08011980,2910,88.82783882783882,22
lucas_scott_30121977,2905,88.64468864468864,19
campbell_wayne_23091972,2882,88.46153846153845,22
bruce_cameron_30091979,2847,88.27838827838828,24
nicks_matthew_13051975,2835,88.09523809523809,21
ottens_brad_25011980,2826,87.91208791208791,20
francou_josh_07081974,2812,87.72893772893772,25
pike_martin_14111972,2807,87.54578754578755,25
licuria_paul_04011978,2802,87.36263736263736,25
chick_daniel_10021976,2786,87.17948717948718,22
power_luke_08011980,2780,86.99633699633699,22
simpson_adam_16021976,2777,86.81318681318682,23
burns_scott_23121974,2768,86.63003663003663,25
kerr_daniel_16051983,2767,86.44688644688645,23
woewodin_shane_12071976,2760,86.26373626373626,24
alvey_mark_10061980,2757,86.08058608058609,22
davis_leon_17061981,2750,85.8974358974359,23
scott_brad_03051976,2749,85.71428571428571,25
barnard_paul_13021973,2734,85.53113553113553,24
lappin_matthew_17021976,2724,85.34798534798534,21
tivendale_greg_19041979,2723,85.16483516483517,22
thompson_andrew_21101972,2718,84.98168498168498,22
cox_simon_25011977,2716,84.7985347985348,21
green_brad_13031981,2710,84.61538461538461,21
schofield_jarrad_30011975,2679,84.43223443223444,20
vandenberg_richard_14011977,2677,84.24908424908425,22
primus_matthew_12011975,2674,84.06593406593407,24
lekkas_angelo_29061976,2671,83.88278388278388,17
murphy_justin_24041976,2642,83.69963369963371,20
whitnall_lance_23081979,2624,83.51648351648352,14
judd_chris_08091983,2619,83.33333333333334,22
medhurst_paul_11121981,2618,83.15018315018315,20
james_roger_21101975,2613,82.96703296703298,24
ramanauskas_adam_19111980,2604,82.78388278388277,23
carr_josh_29041980,2588,82.6007326007326,25
garlick_simon_10041975,2587,82.41758241758241,22
davis_nick_30031980,2583,82.23443223443223,20
holland_nick_29071974,2576,82.05128205128204,21
pavlich_matthew_31121981,2573,81.86813186813187,22
