player,score,percentile_rank,games_played
matthews_leigh_01031952,7144,100.0,24
bartlett_kevin_06031947,5951,99.76958525345621,23
hudson_peter_19021946,5287,99.53917050691244,24
hendrie_john_11061953,4318,99.30875576036865,24
murphy_john_20111949,4308,99.07834101382488,22
cable_barry_22091943,4165,98.84792626728111,25
cassin_john_02071951,3996,98.61751152073732,27
jennings_geoff_04041955,3784,98.38709677419355,21
schimmelbusch_wayne_19011953,3655,98.15668202764977,26
teasdale_graham_26061955,3641,97.92626728110599,22
moore_peter_11011957,3624,97.6958525345622,22
richardson_max_24121948,3586,97.46543778801843,24
blight_malcolm_16021950,3582,97.23502304147466,24
goss_norm_03031951,3527,97.00460829493088,21
anderson_graeme_05011953,3516,96.7741935483871,23
sarah_paul_19121953,3501,96.54377880184332,20
young_george_03021949,3484,96.31336405529954,21
wells_greg_06061950,3444,96.08294930875576,21
allan_graeme_23071954,3443,95.85253456221197,21
rowlings_barry_21081950,3417,95.6221198156682,25
beecroft_bob_11011952,3409,95.39170506912443,21
donohue_larry_22041955,3405,95.16129032258065,21
briedis_arnold_20081955,3307,94.93087557603687,23
bright_terry_12021958,3293,94.70046082949308,22
roberts_ken_13051952,3280,94.47004608294931,21
carman_phil_04091950,3256,94.23963133640552,20
maclure_mark_14071955,3246,94.00921658986175,20
wilson_garry_17071953,3225,93.77880184331798,16
quinlan_bernie_21071951,3217,93.54838709677419,22
melrose_graeme_20041949,3189,93.31797235023042,19
walsh_brian_24041951,3169,93.08755760368663,16
browne_mark_19111954,3137,92.85714285714286,22
edwards_allan_12111957,3130,92.62672811059907,23
keogh_trevor_26071949,3107,92.3963133640553,21
crosswell_brent_08081950,3070,92.16589861751152,24
crow_max_07011956,3069,91.93548387096774,20
monteath_bruce_20091955,3066,91.70506912442397,21
wearmouth_ronnie_17071950,3052,91.47465437788019,24
dunne_ross_25021948,3048,91.24423963133641,24
madden_simon_30121957,3032,91.01382488479263,20
hunt_rex_07031949,2988,90.78341013824884,18
roberts_neville_06031955,2881,90.55299539170507,18
morrison_peter_17041956,2861,90.32258064516128,22
walls_robert_21071950,2853,90.09216589861751,19
flower_robert_05081955,2847,89.86175115207374,20
irwin_warwick_03061952,2838,89.63133640552995,22
tuck_michael_24061953,2785,89.40092165898618,25
kink_rene_22111956,2776,89.17050691244239,20
ashman_rodney_03121954,2704,88.94009216589862,17
huppatz_ray_06101948,2679,88.70967741935483,19
brewer_ross_14081953,2670,88.47926267281106,19
dunstan_ian_28021955,2659,88.24884792626729,22
wood_bryan_03041954,2627,88.0184331797235,22
stoneham_alan_20081955,2611,87.78801843317973,21
richardson_wayne_08121946,2596,87.55760368663594,22
byrne_john_24021956,2581,87.32718894009217,23
callery_paul_18041950,2545,87.09677419354838,18
sheedy_kevin_24121947,2500,86.8663594470046,24
baker_phil_22031952,2444,86.63594470046083,21
young_david_04041954,2439,86.40552995391705,19
coles_henry_11031951,2419,86.17511520737328,14
gordon_wayne_11071954,2395,85.9447004608295,24
raines_geoff_10081956,2366,85.71428571428571,21
balme_neil_15011952,2334,85.48387096774194,22
dean_robert_20101950,2307,85.25345622119815,17
duperouzel_bruce_21041950,2276,85.02304147465438,15
mcmahon_david_19101951,2275,84.7926267281106,18
tanner_xavier_02051956,2260,84.56221198156682,21
graham_colin_26011958,2250,84.33179723502305,20
haar_paul_07031958,2227,84.10138248847926,18
whitten_ted_15031957,2221,83.87096774193549,18
mckay_david_05111949,2206,83.6405529953917,18
martello_alan_14091952,2158,83.41013824884793,23
low_ian_17031954,2117,83.17972350230414,16
greene_russell_30051957,2108,82.94930875576037,22
thompson_len_27081947,2104,82.7188940092166,25
hardeman_gary_26021950,2093,82.48847926267281,21
icke_steven_07031956,2092,82.25806451612904,26
sheehan_kevin_01081953,2083,82.02764976958525,17
round_barry_26011950,2076,81.79723502304147,23
breen_barry_07011948,2074,81.5668202764977,20
zantuck_shane_20051955,2064,81.33640552995391,22
ablett_geoff_13031955,2059,81.10599078341014,24
cloke_david_28011955,2047,80.87557603686636,18
knights_peter_30031952,2046,80.64516129032258,19
tweeddale_russell_27061954,2040,80.4147465437788,19
fowler_laurie_29121951,2014,80.18433179723502,17
robins_stephen_25021957,1963,79.95391705069125,20
fields_neville_21111951,1956,79.72350230414746,15
fletcher_ken_21011948,1924,79.49308755760369,18
jones_peter_20101946,1909,79.26267281105991,21
sarau_jeff_25011954,1896,79.03225806451613,21
barham_ricky_28111958,1886,78.80184331797236,17
templeton_kelvin_30091956,1881,78.57142857142857,9
quade_ricky_26081950,1863,78.3410138248848,22
pitura_john_21091950,1856,78.11059907834101,17
manassa_phil_29011956,1845,77.88018433179722,19
lofts_gary_05101951,1841,77.64976958525345,16
jesaulenko_alex_02081945,1834,77.41935483870968,19
foulds_garry_13051956,1819,77.18894009216591,21
