player,score,percentile_rank,games_played
riewoldt_nick_17101982,6023,100.0,24
brown_jonathan_29101981,5926,99.82578397212544,24
fevola_brendan_20011981,5362,99.65156794425087,23
johnson_brad_18071976,4657,99.4773519163763,25
akermanis_jason_24021977,4563,99.30313588850174,24
chapman_paul_05111981,4506,99.12891986062718,20
franklin_lance_30011987,4460,98.95470383275261,21
ablett_gary_14051984,4437,98.78048780487805,22
swan_dane_25021984,4403,98.60627177700349,25
goodes_adam_08011980,4298,98.43205574912892,22
porplyzia_jason_27111984,4194,98.25783972125436,24
mooney_cameron_26091979,4192,98.08362369337979,24
murphy_marc_19071987,4191,97.90940766550523,23
davis_leon_17061981,4173,97.73519163763066,23
lockyer_tarkyn_30101979,4098,97.5609756097561,25
johnson_steve_04071983,3989,97.38675958188153,18
lecras_mark_30081986,3960,97.21254355400697,21
tredrea_warren_24121978,3894,97.0383275261324,21
bradshaw_daniel_21111978,3893,96.86411149825784,21
knights_chris_25091986,3798,96.68989547038328,20
milne_stephen_08031980,3793,96.51567944250871,23
boyd_matthew_27081982,3790,96.34146341463415,25
sherman_justin_26011987,3755,96.16724738675958,24
koschitzke_justin_20091982,3715,95.99303135888502,23
goddard_brendon_20051985,3708,95.81881533101046,24
hahn_mitch_10051981,3703,95.64459930313589,25
santo_nick_22021984,3700,95.47038327526133,24
tippett_kurt_08051987,3679,95.29616724738676,24
higgins_shaun_04031988,3662,95.1219512195122,20
gilbee_lindsay_08071981,3657,94.94773519163763,24
anthony_john_19011988,3646,94.77351916376307,24
morton_mitch_28011987,3645,94.5993031358885,21
vince_bernie_02101985,3621,94.42508710801394,24
byrnes_shannon_07041984,3572,94.25087108013938,22
bartel_jimmy_04121983,3524,94.07665505226481,24
gibbs_bryce_15031989,3516,93.90243902439023,23
schneider_adam_12051984,3508,93.72822299651567,24
hill_josh_19011989,3453,93.55400696864112,23
didak_alan_15021983,3437,93.37979094076655,20
roughead_jarryd_23011987,3421,93.20557491289199,19
selwood_joel_26051988,3410,93.03135888501743,25
stanton_brent_01051986,3401,92.85714285714286,23
deledio_brett_18041987,3397,92.6829268292683,22
montagna_leigh_02111983,3384,92.50871080139372,24
pavlich_matthew_31121981,3356,92.33449477351915,19
cooney_adam_30091985,3261,92.1602787456446,23
gram_jason_27041984,3241,91.98606271777004,24
eagleton_nathan_10111978,3230,91.81184668989548,25
hawkins_tom_21071988,3212,91.63763066202091,24
petrie_drew_15101982,3206,91.46341463414635,22
lovett_andrew_11111982,3180,91.28919860627178,22
riewoldt_jack_31101988,3152,91.1149825783972,20
mitchell_sam_12101982,3148,90.94076655052264,22
judd_chris_08091983,3129,90.76655052264809,23
corey_joel_17021982,3101,90.59233449477352,23
thompson_scott_14031983,3099,90.41811846689896,23
gray_robbie_30031988,3075,90.2439024390244,20
lynch_quinten_24011983,3067,90.06968641114983,22
simpson_kade_05051984,3063,89.89547038327527,23
bate_matthew_24051987,3060,89.72125435540069,20
embley_andrew_27061981,3007,89.54703832752612,21
betts_eddie_26111986,3006,89.37282229965156,22
cloke_travis_05031987,3003,89.19860627177701,22
griffen_ryan_27071986,2977,89.02439024390245,22
enright_corey_14091981,2976,88.85017421602788,25
okeefe_ryan_24011981,2968,88.67595818815332,22
stokes_mathew_22111984,2946,88.50174216027874,19
monfries_angus_19011987,2929,88.32752613240417,21
bateman_chance_21061981,2919,88.15331010452961,22
power_luke_08011980,2879,87.97909407665504,24
cornes_kane_05011983,2873,87.8048780487805,22
edwards_tyson_06081976,2866,87.63066202090593,22
black_simon_03041979,2859,87.45644599303137,23
lloyd_matthew_16041978,2847,87.2822299651568,18
hayes_lenny_14011980,2834,87.10801393728222,22
ebert_brett_18111983,2828,86.93379790940766,20
giansiracusa_daniel_11031982,2822,86.7595818815331,18
fisher_sam_10071982,2820,86.58536585365853,24
mcleod_andrew_04081976,2786,86.41114982578398,24
mackie_andrew_07081984,2770,86.23693379790942,24
pendlebury_scott_07011988,2741,86.06271777003485,21
watson_jobe_08021985,2708,85.88850174216029,22
doughty_michael_05081979,2704,85.71428571428571,24
pearce_danyle_07041986,2702,85.54006968641114,22
winderlich_jason_10101984,2699,85.36585365853658,19
kennedy_josh_25081987,2691,85.19163763066202,16
sylvia_colin_08111985,2688,85.01742160278745,17
ray_farren_23031986,2685,84.8432055749129,25
morton_cale_18011990,2682,84.66898954703834,21
mundy_david_20071985,2679,84.49477351916377,22
swallow_andrew_02061987,2673,84.3205574912892,22
mcphee_adam_06101982,2655,84.14634146341463,21
lewis_jordan_24041986,2646,83.97212543554006,19
hasleby_paul_12061981,2644,83.7979094076655,22
thomas_dale_21061987,2626,83.62369337979094,22
bolton_jude_15031980,2599,83.44947735191639,22
mcqualter_andrew_09061986,2592,83.27526132404182,24
rich_daniel_07061990,2585,83.01393728222996,24
davey_aaron_10061983,2585,83.01393728222996,22
cross_daniel_30031983,2584,82.75261324041811,23
