player,score,percentile_rank,games_played
rowell_ted_15061876,998,100.0,15
thurgood_albert_11011874,968,99.375,16
baker_charlie_18061880,907,98.75,17
lockwood_teddy_06121872,877,98.125,17
leith_jack_12081872,786,97.5,13
hiskins_fred_08081878,756,96.875,16
trotter_percy_01091883,665,95.9375,19
pears_harry_28071877,665,95.9375,16
ryan_tommy_12081873,605,95.0,14
goding_charlie_03081876,574,94.0625,14
brosnan_gerald_14081877,574,94.0625,14
rainey_les_10011881,514,92.5,17
condon_dick_19031876,514,92.5,16
sharpe_bert_06051878,514,92.5,15
woods_ike_20081879,484,91.25,8
wilkinson_alf_31121881,423,90.625,19
mckenzie_jack_10111881,363,89.6875,20
larkin_jimmy_27101874,363,89.6875,17
mahoney_bill_01011885,332,88.4375,17
webber_fred_28041883,332,88.4375,7
tulloch_lardie_15041871,302,86.875,19
barker_lou_26051876,302,86.875,18
naismith_wally_31051881,302,86.875,15
leach_arthur_02031876,272,83.75,17
langley_frank_13101882,272,83.75,16
pleass_mick_12111874,272,83.75,13
coutie_vin_28101881,272,83.75,12
scott_fred_11041874,272,83.75,10
incoll_jack_14021879,272,83.75,10
rose_alby_01101875,272,83.75,6
martin_george_26011875,242,78.75,19
mcspeerin_bill_25091874,242,78.75,17
allan_john_26101879,242,78.75,17
snell_archie_30071877,242,78.75,16
cathie_george_02051876,242,78.75,13
smith_bob_23111877,242,78.75,13
powell_dave_18021876,242,78.75,12
hutchins_vic_31081876,242,78.75,11
mckenzie_alec_04071882,242,78.75,10
hailwood_frank_03041873,211,73.4375,19
mcshane_henry_09021873,211,73.4375,15
fogarty_tom_21031878,211,73.4375,13
forbes_ivan_16101880,211,73.4375,11
fox_tom_21091876,211,73.4375,10
peppard_mick_28041877,211,73.4375,9
coles_charlie_26121878,211,73.4375,8
palmer_jimmy_19121877,211,73.4375,8
kinnear_ted_27101874,181,69.6875,16
worroll_frank_05071877,181,69.6875,14
markillie_mal_14121880,181,69.6875,14
geggie_jack_29101881,181,69.6875,11
smith_archie_16021872,151,68.125,4
hastings_george_13011877,121,61.875,19
pannam_charlie_02101874,121,61.875,18
windley_bill_28111868,121,61.875,17
mcshane_joe_29111868,121,61.875,17
holland_ted_17111879,121,61.875,17
young_henry_16051873,121,61.875,16
jenkins_ern_04101879,121,61.875,15
rankin_teddy_11031872,121,61.875,15
trevillian_alf_22041877,121,61.875,14
gardner_eric_27061881,121,61.875,14
robinson_bill_05081880,121,61.875,13
brophy_frank_29051879,121,61.875,10
kelly_harvey_24031883,121,61.875,9
webb_hughie_14111878,121,61.875,9
lampe_harry_14091874,121,61.875,8
sullivan_joe_01021877,121,61.875,6
potter_ern_21031878,121,61.875,6
gilligan_arthur_18101879,121,61.875,3
johnson_bill_28061882,121,61.875,2
fell_matthew_23081875,90,51.5625,16
walsh_bobby_25061877,90,51.5625,15
robertson_tom_02111876,90,51.5625,15
oloughlin_pat_29101873,90,51.5625,14
mcnamara_bill_09061876,90,51.5625,14
baxter_ben_13111876,90,51.5625,13
drohan_eddie_17071876,90,51.5625,12
collins_maurie_21071876,90,51.5625,10
clarke_charlie_09121879,90,51.5625,6
milne_herbert_08021884,90,51.5625,5
crisfield_henry_13091877,90,51.5625,5
mcdougall_ernie_28091885,90,51.5625,3
baker_jack_08051878,90,51.5625,3
boully_harry_28121879,90,51.5625,2
purse_jack_28061879,60,37.5,18
sandford_ben_14111877,60,37.5,17
monohan_jack_21081873,60,37.5,17
walton_ernie_07041875,60,37.5,17
moodie_george_22101872,60,37.5,17
adamson_dave_14061874,60,37.5,17
sowden_arthur_06041878,60,37.5,17
smith_jimmy_04011877,60,37.5,16
alley_ned_30071881,60,37.5,15
herring_maurie_21091879,60,37.5,15
lockwood_george_06121872,60,37.5,15
reed_arthur_19071883,60,37.5,14
fontaine_fred_30011878,60,37.5,13
angus_george_15041875,60,37.5,12
opie_jim_01031883,60,37.5,10
