player,score,percentile_rank,games_played
collins_jack_03011930,2238,100.0,18
webb_athol_13091935,1694,99.28571428571429,21
young_william_06061931,1694,99.28571428571429,18
wooller_fred_21101938,1694,99.28571428571429,15
goldsmith_fred_20081932,1300,98.57142857142858,13
dummett_bob_03101935,1240,98.21428571428571,14
dugdale_john_08031936,1119,97.85714285714285,16
allsop_ray_20121933,1058,97.5,16
burke_gerald_02121930,1028,96.96428571428571,17
gallagher_fred_01011931,1028,96.96428571428571,12
ridley_ian_15021934,998,96.07142857142857,21
eastmure_gerald_20021935,998,96.07142857142857,17
ingersoll_terry_18081934,998,96.07142857142857,14
tunbridge_geoff_07041932,968,95.35714285714286,20
abrahams_owen_25071933,937,94.82142857142857,18
spencer_jock_15121928,937,94.82142857142857,12
barassi_ron_27021936,907,94.28571428571428,21
birt_john_29011937,877,93.57142857142857,20
johnson_bob_03061935,877,93.57142857142857,18
aylett_allen_24041934,877,93.57142857142857,16
branton_ron_10061933,816,92.85714285714286,18
brewer_ian_15061936,786,92.5,16
beasy_doug_16041930,756,91.78571428571428,18
morris_peter_26071933,756,91.78571428571428,18
schofield_peter_12021932,756,91.78571428571428,16
weideman_murray_16021936,726,91.07142857142857,15
booth_stan_03121933,695,90.35714285714286,20
campbell_graham_22071936,695,90.35714285714286,18
pianto_peter_25111929,695,90.35714285714286,15
skilton_bob_08111938,665,89.46428571428572,17
hutchison_bill_28041923,665,89.46428571428572,16
obrien_phil_31121930,635,88.57142857142857,20
hands_ken_26101926,635,88.57142857142857,16
crowe_bob_27051936,635,88.57142857142857,13
clark_wally_25051936,574,87.67857142857143,16
johnstone_norm_16011927,574,87.67857142857143,15
fenton-smith_dick_19101931,544,87.14285714285714,18
young_maurie_07031937,514,86.25,20
trezise_neil_08021931,514,86.25,18
serong_bill_05051936,514,86.25,17
adams_frank_12061935,514,86.25,14
hebbard_col_10111936,484,84.46428571428571,16
dodd_paul_10091937,484,84.46428571428571,15
keyter_don_13091931,484,84.46428571428571,15
gray_brian_21021938,484,84.46428571428571,15
grimley_ken_07021936,484,84.46428571428571,9
young_garry_10071939,484,84.46428571428571,7
mitchell_hugh_22111934,453,81.96428571428571,20
strauch_denis_24031937,453,81.96428571428571,19
mcdonald_ron_12081933,453,81.96428571428571,16
gleeson_brian_03111934,453,81.96428571428571,15
kaine_les_08081936,453,81.96428571428571,14
langridge_ted_22101936,453,81.96428571428571,14
brereton_leo_01111936,453,81.96428571428571,9
rayson_noel_24051933,453,81.96428571428571,8
minihan_graham_09091934,423,79.82142857142858,18
long_doug_28031940,423,79.82142857142858,17
crowe_neville_01061937,423,79.82142857142858,11
gluyas_bob_02021937,423,79.82142857142858,8
nicholls_don_23111936,393,77.32142857142857,19
gill_john_19041932,393,77.32142857142857,18
ongarello_tony_22121932,393,77.32142857142857,18
clegg_ron_17111927,393,77.32142857142857,17
twomey_michael_25091931,393,77.32142857142857,16
ohalloran_jack_09071929,393,77.32142857142857,16
molony_brian_22111932,393,77.32142857142857,15
kerr_john_15071934,393,77.32142857142857,14
mcgowan_brian_01011938,393,77.32142857142857,12
smale_ken_05111933,393,77.32142857142857,9
leek_geoff_18021932,363,74.64285714285714,20
woodley_allan_22081935,363,74.64285714285714,20
yeoman_ray_08101934,363,74.64285714285714,19
arthur_graham_09061936,363,74.64285714285714,15
jenkins_john_20021936,363,74.64285714285714,11
twomey_bill_28091927,332,72.5,18
case_geoff_15091935,332,72.5,18
wright_roy_23021929,332,72.5,16
duffy_roger_26091931,332,72.5,15
ferrari_bruce_13071936,332,72.5,14
svenson_john_08061931,332,72.5,12
stephenson_bill_14021937,332,72.5,6
simmonds_roy_29121928,302,70.0,20
greve_bob_30111934,302,70.0,18
harvey_ron_11111935,302,70.0,15
hogan_kevin_06101934,302,70.0,13
oconnell_john_08031932,302,70.0,12
oaten_max_26011935,302,70.0,11
driscoll_frank_30071934,302,70.0,4
howells_geoff_01091935,272,67.67857142857143,19
peck_john_07081937,272,67.67857142857143,16
whitten_ted_27071933,272,67.67857142857143,14
rice_colin_16071938,272,67.67857142857143,11
odwyer_ron_05021938,272,67.67857142857143,10
norman_bob_04011937,272,67.67857142857143,9
mclean_ian_27081929,242,65.53571428571429,20
brenchley_peter_23101936,242,65.53571428571429,15
vernon_rod_03041934,242,65.53571428571429,14
mulrooney_jack_24081934,242,65.53571428571429,11
linney_neville_01071933,242,65.53571428571429,8
bennett_ken_14021940,242,65.53571428571429,8
