player,score,percentile_rank,games_played
carey_wayne_27051971,6415,100.0,25
lockett_tony_09031966,6145,99.82547993019197,22
loewe_stewart_23051968,5723,99.65095986038395,22
richardson_matthew_19031975,5682,99.47643979057592,22
dunstall_jason_14081964,5294,99.30191972076788,23
hird_james_04021973,4837,99.12739965095986,24
jarman_darren_28011967,4318,98.95287958115183,19
mercuri_mark_21021974,4058,98.77835951134381,21
white_mitchell_28031973,3993,98.60383944153578,23
williams_paul_03041973,3987,98.42931937172776,21
mckernan_corey_19121973,3982,98.25479930191972,24
buckley_nathan_26071972,3971,98.08027923211169,21
neitz_david_22011975,3750,97.90575916230367,22
modra_tony_01031969,3745,97.73123909249564,19
koutoufides_anthony_18011973,3739,97.55671902268762,24
voss_michael_07071975,3720,97.38219895287958,24
ablett_gary_01101961,3687,97.20767888307155,17
rock_anthony_29091970,3671,97.03315881326353,25
kelly_paul_28071969,3614,96.8586387434555,25
hocking_garry_08101968,3608,96.68411867364746,23
rocca_saverio_20111973,3565,96.50959860383944,18
kernahan_stephen_01091963,3558,96.33507853403141,19
sholl_craig_30121967,3500,96.16055846422339,23
riccardi_peter_17121972,3491,95.98603839441536,22
stevens_anthony_02071971,3483,95.81151832460732,24
burke_nathan_06021970,3409,95.6369982547993,22
naish_chris_27091971,3369,95.46247818499127,22
white_darryl_12061973,3351,95.28795811518324,22
fletcher_adrian_10101969,3327,95.11343804537522,24
akermanis_jason_24021977,3315,94.9389179755672,21
crawford_shane_09091974,3290,94.76439790575915,22
cockatoo-collins_che_05031975,3286,94.58987783595113,24
gale_brendon_18071968,3237,94.4153577661431,22
lappin_nigel_21061976,3212,94.24083769633508,25
lynch_alastair_19061968,3205,94.06631762652705,18
jones_austinn_28091976,3152,93.89179755671903,22
clarkson_alastair_27041968,3111,93.717277486911,22
everitt_peter_03051974,3098,93.54275741710296,19
harvey_robert_21081971,3095,93.36823734729494,21
daffy_nick_11051973,3058,93.19371727748691,18
francis_tony_01041969,3051,93.01919720767889,20
jarman_andrew_14011966,3045,92.84467713787086,17
hart_shaun_17051971,3039,92.67015706806284,20
hall_derek_29111970,3034,92.49563699825481,22
cresswell_daryn_22051971,3019,92.32111692844677,24
campbell_wayne_23091972,3014,92.14659685863874,21
merenda_mark_29101975,3011,91.97207678883072,22
bewick_darren_21081967,3008,91.7975567190227,18
donnelly_andrew_29031973,2991,91.62303664921467,20
holland_nick_29071974,2981,91.44851657940663,21
cousins_ben_30061978,2978,91.2739965095986,20
smith_joel_03051977,2956,91.09947643979058,22
bradley_craig_23101963,2939,90.92495636998254,19
luff_troy_22111969,2937,90.75043630017451,23
roberts_mark_28061965,2936,90.57591623036649,22
oloughlin_michael_20021977,2933,90.40139616055846,25
leppitsch_justin_01101975,2923,90.22687609075044,19
archer_glenn_24031973,2919,90.0523560209424,24
colbert_leigh_07061975,2886,89.87783595113437,23
camporeale_scott_11081975,2869,89.70331588132635,23
mann_peter_07091970,2866,89.52879581151832,19
mainwaring_chris_27121965,2811,89.3542757417103,22
russell_scott_07051970,2806,89.17975567190227,21
liptak_matthew_30041970,2784,89.00523560209425,22
schofield_jarrad_30011975,2758,88.8307155322862,22
ratten_brett_11071971,2747,88.65619546247818,24
johnson_chris_30051976,2744,88.48167539267016,22
grant_chris_13121972,2740,88.30715532286213,22
broderick_paul_03011970,2682,88.1326352530541,22
mansfield_michael_08081971,2673,87.95811518324608,21
lovell_andy_28071970,2655,87.78359511343804,23
farmer_jeff_24061977,2652,87.60907504363001,19
ashcroft_marcus_25091971,2644,87.43455497382199,25
burns_ronnie_13031973,2639,87.26003490401396,21
smith_rohan_31051973,2636,87.08551483420594,22
rogers_matthew_25111973,2623,86.91099476439791,22
bell_peter_01031976,2597,86.64921465968587,23
kemp_dean_17021969,2597,86.64921465968587,21
maxfield_stuart_09041972,2591,86.38743455497382,24
misiti_joe_09111974,2586,86.2129144851658,22
heaver_brent_15061971,2585,86.03839441535777,19
grant_shannon_19041977,2581,85.86387434554975,25
hargraves_daniel_24011976,2578,85.68935427574172,17
lambert_craig_05101968,2570,85.51483420593368,20
matera_peter_03041969,2562,85.34031413612566,24
watts_jason_29071971,2546,85.16579406631763,20
evans_tony_14061969,2529,84.99127399650959,22
mcrae_craig_22091973,2528,84.81675392670157,16
ricciuto_mark_08061975,2516,84.64223385689354,22
kickett_derek_06101962,2511,84.46771378708551,25
stynes_jim_23041966,2507,84.29319371727748,22
odonnell_gary_12051965,2501,84.11867364746945,25
robran_matthew_19031971,2499,83.94415357766142,21
roos_paul_27061963,2471,83.7696335078534,24
bond_chris_26011969,2459,83.59511343804537,21
johnson_brad_18071976,2457,83.42059336823735,22
bickley_mark_04081969,2446,83.24607329842932,22
crow_scott_18121973,2443,83.07155322862128,22
patterson_stephen_04011971,2439,82.89703315881326,20
sholl_brad_10111972,2423,82.63525305410123,22
