player,score,percentile_rank,games_played
coleman_john_23111928,3115,100.0,18
goninon_george_18041927,1784,99.60474308300395,17
spencer_jock_15121928,1542,99.2094861660079,17
ongarello_tony_22121932,1512,98.81422924901186,19
clarke_noel_26121930,1482,98.41897233201581,19
dunstan_maurie_25031929,1300,97.82608695652173,17
orourke_jack_13071928,1300,97.82608695652173,16
howell_jack_31081924,1270,97.23320158102767,17
trezise_neil_08021931,1058,96.6403162055336,20
mckenzie_robert_19121928,1058,96.6403162055336,18
mcmaster_bill_30011930,1028,96.04743083003953,21
lane_gordon_30051921,998,95.45454545454545,19
poulter_ray_10031929,998,95.45454545454545,18
richards_lou_15031923,937,94.66403162055336,20
mcdonald_jack_28011930,937,94.66403162055336,18
rose_bob_07081928,877,94.0711462450593,20
hutchison_bill_28041923,816,93.47826086956522,17
spencer_john_07081927,816,93.47826086956522,15
gervasoni_jack_29091929,786,92.88537549407114,21
macdonald_jack_16051927,756,92.29249011857708,18
twomey_bill_28091927,756,92.29249011857708,17
lane_eddie_25061929,726,91.699604743083,19
streader_jack_13051927,695,90.51383399209486,21
ruthven_alan_17041922,695,90.51383399209486,19
albiston_ken_11111926,695,90.51383399209486,19
paez_ron_10111931,695,90.51383399209486,16
marchesi_gerald_04121928,695,90.51383399209486,15
pianto_peter_25111929,665,89.13043478260869,21
flanagan_fred_28031924,665,89.13043478260869,19
allsop_tom_02091929,635,88.3399209486166,18
cash_pat_05091928,635,88.3399209486166,15
beasy_doug_16041930,605,86.7588932806324,20
davies_fred_14081921,605,86.7588932806324,20
duffy_roger_26091931,605,86.7588932806324,18
wilson_bill_18101924,605,86.7588932806324,18
ross_jim_18101927,605,86.7588932806324,17
alford_noel_11081932,605,86.7588932806324,11
warburton_keith_07061929,574,84.98023715415019,18
gunn_bill_04031932,574,84.98023715415019,17
whitten_ted_27071933,574,84.98023715415019,14
johnstone_norm_16011927,544,83.79446640316206,19
mcewin_ron_01011928,544,83.79446640316206,18
mills_jack_30031930,544,83.79446640316206,17
eichhorn_jack_23121926,514,82.80632411067194,17
rayson_noel_24051933,514,82.80632411067194,13
jones_jack_07111924,484,82.01581027667984,18
mogg_les_27081929,484,82.01581027667984,17
coates_george_03071923,453,81.42292490118577,19
milroy_bill_24101929,423,80.23715415019763,20
mcgivern_geoff_27121930,423,80.23715415019763,19
gillett_ian_20091928,423,80.23715415019763,18
wilson_jim_04081930,423,80.23715415019763,15
ohalloran_jack_09071929,423,80.23715415019763,15
harper_roy_29031929,393,77.86561264822134,18
brady_john_20021932,393,77.86561264822134,18
collins_jack_03011930,393,77.86561264822134,17
sibun_mick_12041929,393,77.86561264822134,17
davis_bob_12061928,393,77.86561264822134,15
roberts_neil_15061933,393,77.86561264822134,7
smeaton_bill_11121928,393,77.86561264822134,6
twomey_michael_25091931,363,75.49407114624506,20
spring_geoff_20041925,363,75.49407114624506,19
cooke_allan_09041930,363,75.49407114624506,18
bloom_nick_16021930,363,75.49407114624506,13
carstairs_jim_31081929,363,75.49407114624506,13
dynon_kevin_11081925,332,73.12252964426878,19
scanlan_bill_06011925,332,73.12252964426878,17
wright_roy_23021929,332,73.12252964426878,17
gilmore_brian_08071933,332,73.12252964426878,16
mann_neil_26081924,332,73.12252964426878,16
davey_col_29061927,332,73.12252964426878,10
lynch_marty_08081926,332,73.12252964426878,8
scott_don_05111929,302,70.55335968379447,19
rogers_allen_09081930,302,70.55335968379447,16
coghlan_kevin_14101929,302,70.55335968379447,13
collins_bill_23011933,302,70.55335968379447,12
mann_lance_12071930,302,70.55335968379447,9
smith_kevin_10081932,302,70.55335968379447,9
aylett_allen_24041934,272,68.18181818181817,18
richards_ron_11051928,272,68.18181818181817,17
bryden_dave_23061927,272,68.18181818181817,16
twomey_pat_02041929,272,68.18181818181817,16
comben_bruce_23101930,272,68.18181818181817,14
deagan_paddy_16061931,272,68.18181818181817,12
phillips_bruce_02051929,242,65.41501976284584,18
beckwith_john_16091932,242,65.41501976284584,17
thomson_jack_25011929,242,65.41501976284584,16
fitchett_mike_30111927,242,65.41501976284584,14
hickey_joe_07031929,242,65.41501976284584,13
riley_cliff_02021927,242,65.41501976284584,12
mulhall_ken_22091927,242,65.41501976284584,10
phillips_eddie_09041931,242,65.41501976284584,7
merrett_thorold_30091933,211,61.6600790513834,20
reeves_john_02091929,211,61.6600790513834,19
jarvis_noel_12121924,211,61.6600790513834,19
hovey_ron_25081932,211,61.6600790513834,19
pearson_neil_09091925,211,61.6600790513834,19
gill_john_19041932,211,61.6600790513834,16
robison_jim_22121927,211,61.6600790513834,12
kanis_peter_13041931,211,61.6600790513834,11
