player,score,percentile_rank,games_played
ablett_gary_01101961,6391,100.0,22
carey_wayne_27051971,5618,99.82394366197182,25
lockett_tony_09031966,5391,99.64788732394366,19
hird_james_04021973,4820,99.47183098591549,24
rocca_saverio_20111973,4746,99.29577464788733,21
lyon_garry_13091967,4688,99.11971830985915,20
loewe_stewart_23051968,4518,98.94366197183099,19
mercuri_mark_21021974,4187,98.76760563380282,22
brownless_bill_28011967,3914,98.59154929577466,24
hart_shaun_17051971,3909,98.41549295774648,23
ball_jason_21111972,3884,98.23943661971832,22
kernahan_stephen_01091963,3862,98.06338028169014,17
daffy_nick_11051973,3831,97.88732394366197,23
naish_chris_27091971,3827,97.7112676056338,25
voss_michael_07071975,3796,97.53521126760563,21
pearce_brad_16081971,3731,97.35915492957746,23
long_michael_01101969,3698,97.1830985915493,22
grant_chris_13121972,3687,97.00704225352112,22
spalding_earl_11031965,3671,96.83098591549296,25
breuer_shayne_10091972,3660,96.65492957746478,25
longmire_john_31121970,3650,96.47887323943662,22
winmar_nicky_25091965,3649,96.30281690140845,22
dunstall_jason_14081964,3619,96.12676056338029,17
williams_paul_03041973,3601,95.95070422535211,22
osborne_richard_16061964,3597,95.77464788732394,23
mann_peter_07091970,3573,95.59859154929578,22
campbell_wayne_23091972,3539,95.4225352112676,25
koutoufides_anthony_18011973,3520,95.24647887323944,25
schwass_wayne_27111968,3486,95.07042253521126,25
neitz_david_22011975,3447,94.8943661971831,22
matera_peter_03041969,3436,94.71830985915493,20
broderick_paul_03011970,3355,94.54225352112677,25
fletcher_adrian_10101969,3344,94.36619718309859,23
couch_paul_19071964,3343,94.19014084507043,25
boyd_brad_10081971,3268,94.01408450704226,19
hudson_paul_20071970,3266,93.83802816901408,21
smith_shaun_22061969,3258,93.66197183098592,22
bradley_craig_23101963,3239,93.48591549295774,25
gale_brendon_18071968,3235,93.30985915492957,24
pickering_liam_09091968,3219,93.13380281690141,25
jarman_andrew_14011966,3217,92.95774647887323,21
cresswell_daryn_22051971,3212,92.78169014084507,22
clape_matt_28051969,3201,92.6056338028169,23
riccardi_peter_17121972,3169,92.42957746478874,22
williams_greg_30091963,3144,92.25352112676056,17
odonnell_gary_12051965,3139,92.0774647887324,24
lovell_andy_28071970,3124,91.90140845070422,20
mensch_david_14081972,3107,91.72535211267606,24
kickett_derek_06101962,3081,91.54929577464789,21
ratten_brett_11071971,3070,91.37323943661971,25
mcrae_craig_22091973,3069,91.19718309859155,23
allan_ben_15101968,3045,91.02112676056338,22
white_darryl_12061973,2997,90.84507042253522,22
allison_brett_26051968,2982,90.66901408450704,25
hocking_garry_08101968,2892,90.49295774647888,21
kemp_dean_17021969,2869,90.3169014084507,23
knights_matthew_05101970,2846,90.14084507042254,24
armstrong_matt_01031967,2841,89.96478873239437,25
archer_glenn_24031973,2820,89.7887323943662,22
grgic_ilija_05031972,2797,89.61267605633803,21
buckley_nathan_26071972,2784,89.43661971830986,21
rock_anthony_29091970,2782,89.26056338028168,24
kelly_paul_28071969,2753,89.08450704225352,22
denham_sean_29041969,2730,88.90845070422534,24
stevens_anthony_02071971,2723,88.73239436619718,20
ricciuto_mark_08061975,2718,88.55633802816901,21
mcadam_gilbert_30031967,2696,88.38028169014085,23
jarman_darren_28011967,2669,88.20422535211267,20
liberatore_tony_11021966,2664,88.02816901408451,23
mckernan_corey_19121973,2655,87.85211267605634,25
misiti_joe_09111974,2630,87.67605633802818,22
everitt_peter_03051974,2628,87.5,18
hanna_mil_05041966,2619,87.32394366197182,21
atkins_simon_23121968,2583,87.14788732394366,22
lewis_chris_17031969,2577,86.97183098591549,21
somerville_peter_08071968,2537,86.79577464788733,24
obrien_craig_03031970,2524,86.61971830985915,18
alessio_steven_08111971,2522,86.44366197183099,16
kappler_darren_23011965,2502,86.26760563380282,19
connell_matthew_03081972,2475,86.09154929577466,21
crawford_shane_09091974,2474,85.91549295774648,16
molloy_jarrod_12051976,2471,85.73943661971832,20
west_scott_14111974,2469,85.56338028169014,23
barnes_john_01061969,2445,85.38732394366197,25
pyke_don_05121968,2439,85.2112676056338,21
stynes_jim_23041966,2433,85.03521126760563,22
cameron_leon_02091972,2429,84.85915492957746,23
burke_nathan_06021970,2428,84.6830985915493,18
modra_tony_01031969,2416,84.50704225352112,16
salmon_paul_20011965,2413,84.33098591549296,13
merrett_roger_19041960,2409,84.15492957746478,19
baldwin_jason_07111969,2403,83.97887323943662,20
harvey_robert_21081971,2383,83.80281690140845,17
minton-connell_simon_26041969,2382,83.62676056338029,19
tudor_leigh_25091969,2379,83.45070422535211,20
johnson_chris_30051976,2376,83.18661971830986,20
lovett_glenn_23071969,2376,83.18661971830986,18
blakey_john_24071966,2369,82.83450704225352,25
burrows_craig_20121972,2369,82.83450704225352,19
maxfield_stuart_09041972,2349,82.57042253521126,22
