player,score,percentile_rank,games_played
vallence_harry_04061905,2601,100.0,18
moloney_george_07081909,2238,99.60159362549801,21
strang_doug_12071912,2057,99.20318725099602,19
coventry_gordon_25091901,2026,98.80478087649402,18
margitich_george_18111908,1996,98.40637450199203,17
mohr_bill_29061909,1724,98.00796812749005,16
moriarty_jack_30041901,1603,97.60956175298804,18
freyer_ted_20051910,1512,97.21115537848605,18
titus_jack_09031908,1421,96.81274900398407,20
johnson_bob_27061902,1331,96.41434262948208,15
ryan_jack_24071907,1179,96.01593625498009,16
robertson_austin_21111907,1149,95.61752988047809,18
forbes_keith_28051906,1119,95.2191235059761,14
crisp_mickey_12051908,1089,94.62151394422311,20
morrison_alby_29011909,1089,94.62151394422311,17
hunter_maurie_05031904,1028,94.02390438247012,18
hardiman_les_01041911,968,93.62549800796812,17
allen_les_07031911,937,93.02788844621513,13
hearn_clarrie_13111905,937,93.02788844621513,11
clarke_ansell_12081907,907,92.23107569721115,20
froude_fred_03071910,907,92.23107569721115,17
johnson_ted_12111901,877,91.63346613545816,16
weidner_harry_03031907,786,91.03585657370517,19
hyde_bert_03061907,786,91.03585657370517,12
rayson_arthur_01121901,756,90.2390438247012,18
lewis_john_13091901,756,90.2390438247012,18
spurling_bill_28101907,726,89.44223107569721,17
edmonds_horrie_23121908,726,89.44223107569721,16
pool_ted_09111905,695,88.44621513944223,16
pratt_bob_31081912,695,88.44621513944223,15
brain_terry_14081907,695,88.44621513944223,15
quinn_tommy_11081908,665,87.45019920318725,21
dowling_john_08041909,665,87.45019920318725,16
metherell_len_17111908,635,86.65338645418326,21
baker_edward_21011901,635,86.65338645418326,20
strang_gordon_10021908,605,85.85657370517929,20
johnson_len_06071908,605,85.85657370517929,18
bunton_haydn_05071911,544,85.0597609561753,18
hopkins_allan_24051904,544,85.0597609561753,18
cashman_jack_21041906,484,84.4621513944223,17
troughton_bob_17061904,453,83.06772908366534,20
murphy_len_23111909,453,83.06772908366534,18
tatham_george_24121910,453,83.06772908366534,15
batchelor_arthur_25111902,453,83.06772908366534,15
hastie_lionel_05061911,453,83.06772908366534,13
anderson_jack_03031909,453,83.06772908366534,11
patterson_jack_27051908,423,81.27490039840637,14
downs_tommy_22051901,423,81.27490039840637,12
niven_ray_06031910,423,81.27490039840637,10
collins_jack_13021910,393,79.6812749003984,19
arthur_vin_23031905,393,79.6812749003984,18
bence_roy_01041900,393,79.6812749003984,15
downie_bill_04121908,393,79.6812749003984,14
hooke_len_08051909,393,79.6812749003984,9
clayden_george_14081903,363,77.29083665338645,19
murphy_frank_20021905,363,77.29083665338645,17
minogue_wally_06041910,363,77.29083665338645,17
taylor_dick_28111900,363,77.29083665338645,15
sharpley_keith_16031909,363,77.29083665338645,15
vanthoff_bill_01011909,363,77.29083665338645,14
kuhlken_bill_17041910,363,77.29083665338645,11
francis_jim_12121910,332,74.5019920318725,18
ford_frank_25121907,332,74.5019920318725,16
mason_horrie_30041903,332,74.5019920318725,14
prior_les_30031908,332,74.5019920318725,12
nunn_ernie_23091904,332,74.5019920318725,12
reville_peter_05101904,332,74.5019920318725,12
brennan_les_02101910,332,74.5019920318725,11
comte_harry_10031909,302,72.70916334661355,17
poulter_joe_27031902,302,72.70916334661355,7
aked_frank_25111902,272,70.7171314741036,18
davey_charlie_11051908,272,70.7171314741036,18
collier_harry_01101907,272,70.7171314741036,17
warne-smith_ivor_29101897,272,70.7171314741036,16
neill_harry_11021907,272,70.7171314741036,15
ross_jack_09091911,272,70.7171314741036,9
hearn_roy_22021908,272,70.7171314741036,8
gambetta_cyril_01081899,272,70.7171314741036,4
evans_jack_19011908,242,67.52988047808765,20
davidson_jimmy_13081904,242,67.52988047808765,18
egan_alf_03041910,242,67.52988047808765,16
webster_len_26121906,242,67.52988047808765,15
neil_geoff_03051909,242,67.52988047808765,12
donnellan_frank_17111907,242,67.52988047808765,10
dawson_horrie_23041910,242,67.52988047808765,9
smith_jack_29081909,242,67.52988047808765,7
long_harry_13021910,211,63.34661354581673,18
phillips_fred_27051905,211,63.34661354581673,17
watt_rowley_17071898,211,63.34661354581673,17
baggott_jack_20071906,211,63.34661354581673,16
ware_walter_19031906,211,63.34661354581673,16
lowenthal_bill_23091909,211,63.34661354581673,15
campbell_garnet_31071903,211,63.34661354581673,15
hayes_jack_15031907,211,63.34661354581673,13
obrien_bernie_14051909,211,63.34661354581673,12
stevens_billy_06081905,211,63.34661354581673,11
carter_wally_04021909,211,63.34661354581673,9
hammond_bob_01091905,211,63.34661354581673,8
ohalloran_tom_24121904,211,63.34661354581673,8
foster_bert_19081906,181,58.964143426294825,20
