player,score,percentile_rank,games_played
coventry_gordon_25091901,2692,100.0,20
moriarty_jack_30041901,2057,99.60159362549801,15
hyde_bert_03061907,1875,99.20318725099602,18
baggott_jack_20071906,1845,98.80478087649402,17
johnson_ted_12111901,1815,98.40637450199203,15
johnson_bob_27061902,1663,98.00796812749005,17
smedley_bert_01041905,1512,97.41035856573706,16
morrison_alby_29011909,1512,97.41035856573706,16
clover_horrie_20031895,1240,96.81274900398407,15
shelton_jack_29011903,1179,96.21513944223108,15
stockdale_greg_30071899,1179,96.21513944223108,10
dunn_harvey_06081899,1089,95.4183266932271,19
gough_george_18031900,1089,95.4183266932271,12
wittman_stan_01061901,1028,94.42231075697211,19
chapman_charles_11011905,1028,94.42231075697211,18
barnes_jack_20051905,1028,94.42231075697211,16
arthur_alan_12111905,968,93.62549800796812,14
weidner_harry_03031907,937,93.22709163346613,19
libbis_billy_02071903,847,92.43027888446214,21
chambers_jack_06121901,847,92.43027888446214,18
forbes_keith_28051906,847,92.43027888446214,13
ohalloran_tom_24121904,816,91.43426294820716,17
rankin_cliff_04121896,816,91.43426294820716,8
collier_harry_01101907,786,90.43824701195219,21
titus_jack_09031908,786,90.43824701195219,10
davie_harry_22051905,786,90.43824701195219,9
mcconville_tommy_28031901,756,89.44223107569721,18
mcdonald_norm_03051898,756,89.44223107569721,15
warr_danny_22101905,726,88.64541832669323,18
nolan_clarrie_24081904,726,88.64541832669323,17
fincher_jack_27111904,695,87.84860557768924,19
pool_ted_09111905,695,87.84860557768924,15
ludlow_arthur_22071906,665,86.65338645418326,18
fleming_eric_16031903,665,86.65338645418326,16
rayson_arthur_01121901,665,86.65338645418326,15
vallence_harry_04061905,665,86.65338645418326,13
beckton_norm_04051898,605,85.2589641434263,17
abernethy_jim_04111902,605,85.2589641434263,14
henry_bill_25111904,605,85.2589641434263,9
murphy_frank_20021905,574,84.26294820717132,21
kavanagh_ben_14021905,574,84.26294820717132,13
hogg_len_26121905,544,83.66533864541833,9
makeham_bob_06111901,514,82.47011952191235,20
clayden_george_14081903,514,82.47011952191235,19
baker_edward_21011901,514,82.47011952191235,18
sloley_charlie_13091906,514,82.47011952191235,14
dunbar_hugh_27061903,514,82.47011952191235,13
harris_john_04111903,484,81.27490039840637,20
bence_roy_01041900,453,80.47808764940238,18
reville_peter_05101904,453,80.47808764940238,18
hart_arthur_10061905,453,80.47808764940238,16
mason_horrie_30041903,423,79.4820717131474,14
lovett_joe_18101902,423,79.4820717131474,10
warne-smith_ivor_29101897,393,77.68924302788844,20
cockram_norm_27081899,393,77.68924302788844,17
matheson_gerry_27081904,393,77.68924302788844,16
empey_ralph_22091904,393,77.68924302788844,16
woodman_george_10051900,393,77.68924302788844,10
outram_percy_21051903,393,77.68924302788844,7
cashman_jack_21041906,393,77.68924302788844,5
lilburne_dooley_09081902,363,75.4980079681275,20
ringrose_doug_04081900,363,75.4980079681275,17
quinn_jim_18111904,363,75.4980079681275,11
obrien_jack_17081898,363,75.4980079681275,5
tyson_charles_14111897,332,72.90836653386454,17
petchell_jack_14121904,332,72.90836653386454,15
rowe_charlie_25041902,332,72.90836653386454,14
pannam_charles_21041897,332,72.90836653386454,13
brain_terry_14081907,332,72.90836653386454,11
hopkins_allan_24051904,332,72.90836653386454,11
cameron_paul_12061904,332,72.90836653386454,8
saunders_orm_29061907,332,72.90836653386454,8
churchill_bill_20121904,332,72.90836653386454,8
roberts_tasman_18081901,302,69.52191235059762,17
chadwick_bert_15111897,302,69.52191235059762,16
vine_francis_01101904,302,69.52191235059762,15
jerram_george_15081904,302,69.52191235059762,13
aked_frank_25111902,302,69.52191235059762,10
ross_hector_28041899,302,69.52191235059762,9
fitzmaurice_tom_07071898,302,69.52191235059762,8
bertram_lloyd_10101903,302,69.52191235059762,5
davidson_jimmy_13081904,272,66.13545816733067,20
rudolph_george_29041901,272,66.13545816733067,17
maher_frank_22091895,272,66.13545816733067,17
stevens_arthur_27061899,272,66.13545816733067,16
coghlan_davitt_28121907,272,66.13545816733067,13
goding_fred_26021905,272,66.13545816733067,9
spurling_bill_28101907,272,66.13545816733067,7
lonsdale_clarrie_13091906,272,66.13545816733067,7
mccormack_jack_04061904,272,66.13545816733067,5
sellers_bob_23021905,242,62.35059760956175,18
connell_maurie_09031902,242,62.35059760956175,16
okey_howard_12021906,242,62.35059760956175,14
johnson_les_15071903,242,62.35059760956175,14
johnson_maurie_15011907,242,62.35059760956175,13
stewart_stuart_26041907,242,62.35059760956175,12
russ_bill_06071899,242,62.35059760956175,11
plunkett_jack_05011911,242,62.35059760956175,5
withers_dave_15021911,242,62.35059760956175,3
chapple_les_09111898,242,62.35059760956175,3
