player,score,percentile_rank,games_played
moriarty_jack_30041901,2480,100.0,19
johnson_ted_12111901,1815,99.46808510638297,19
jenkins_tommy_06061902,1512,98.93617021276596,16
morris_mel_08061895,1331,98.40425531914893,17
hagger_lloyd_07121898,1270,97.87234042553192,14
cazaly_roy_13011893,968,97.3404255319149,19
rankin_cliff_04121896,937,96.80851063829788,15
james_jack_31101892,847,95.74468085106383,16
irwin_vince_04021899,847,95.74468085106383,15
coventry_gordon_25091901,847,95.74468085106383,14
duncan_alex_26021900,816,94.68085106382979,15
mclatchie_stewart_19081896,786,93.88297872340425,13
clover_horrie_20031895,786,93.88297872340425,8
tulloh_percy_19091900,726,92.81914893617021,16
stockdale_greg_30071899,726,92.81914893617021,16
cockram_norm_27081899,635,92.02127659574468,15
rudolph_george_29041901,574,91.22340425531915,19
maher_frank_22091895,574,91.22340425531915,19
hayes_doug_16091896,544,90.1595744680851,17
freake_jimmy_27011889,544,90.1595744680851,8
baker_reg_18091899,484,88.82978723404256,16
allison_bobby_03121895,484,88.82978723404256,10
harker_harry_22121887,484,88.82978723404256,7
bourke_ted_17021904,423,86.70212765957447,16
pink_arthur_15111900,423,86.70212765957447,16
harley_frank_29061895,423,86.70212765957447,15
lawn_jim_05051902,423,86.70212765957447,15
davie_harry_22051905,423,86.70212765957447,3
beckton_norm_04051898,393,83.77659574468085,18
webb_reynolds_14041900,393,83.77659574468085,16
fleming_eric_16031903,393,83.77659574468085,13
chesswas_harry_18061901,393,83.77659574468085,12
makeham_bob_06111901,393,83.77659574468085,9
phillips_fred_27051905,393,83.77659574468085,9
shorten_george_19031901,363,81.64893617021278,18
matthews_herb_02091894,363,81.64893617021278,15
mollison_derek_22101901,332,80.0531914893617,14
fergie_clive_20121895,332,80.0531914893617,14
wittman_stan_01061901,332,80.0531914893617,11
gallagher_les_10071904,332,80.0531914893617,6
mccracken_gordon_22031898,302,76.32978723404256,19
tandy_mark_03091892,302,76.32978723404256,18
trebilco_stan_24121897,302,76.32978723404256,15
tyson_charles_14111897,302,76.32978723404256,14
carter_harold_29031900,302,76.32978723404256,14
heinz_george_08101891,302,76.32978723404256,14
cock_eric_01071902,302,76.32978723404256,11
archer_tim_13021897,302,76.32978723404256,10
clayden_george_14081903,302,76.32978723404256,9
millar_keith_15081906,302,76.32978723404256,8
alexander_harold_21041902,272,72.07446808510637,19
wigraft_len_28011897,272,72.07446808510637,19
kennedy_pat_29071903,272,72.07446808510637,14
mccarthy_justin_22091894,272,72.07446808510637,12
don_donald_17081900,272,72.07446808510637,8
elliman_dave_17031902,272,72.07446808510637,6
bryant_les_29061896,242,68.61702127659575,19
minogue_dan_04091891,242,68.61702127659575,19
brown_martin_27021900,242,68.61702127659575,18
cubbins_bill_04051899,242,68.61702127659575,15
sharland_wallace_11101902,242,68.61702127659575,15
scully_frank_28101899,242,68.61702127659575,12
mcalpine_ernie_11021902,242,68.61702127659575,9
condon_bill_14071901,211,63.297872340425535,19
macisaac_angus_15041900,211,63.297872340425535,19
adams_bill_11121900,211,63.297872340425535,17
taylor_dick_28111900,211,63.297872340425535,16
dunbar_hugh_27061903,211,63.297872340425535,15
nicolson_ken_23041902,211,63.297872340425535,11
eicke_wels_27091893,211,63.297872340425535,11
anderson_alby_26081894,211,63.297872340425535,10
barnett_jack_25071899,211,63.297872340425535,7
omeara_ted_26031903,211,63.297872340425535,6
moyes_harry_28071896,211,63.297872340425535,5
blackmore_hedley_30011901,211,63.297872340425535,5
grounds_housie_09091903,211,63.297872340425535,4
fleiter_fred_03051897,181,58.77659574468085,15
toole_harry_07091897,181,58.77659574468085,12
brushfield_nick_26071906,181,58.77659574468085,11
smith_basil_21121901,181,58.77659574468085,10
gambetta_cyril_01081899,151,54.78723404255319,15
mathieson_jim_29111892,151,54.78723404255319,15
scales_joe_25071895,151,54.78723404255319,15
barker_syd_26111887,151,54.78723404255319,14
sullivan_jimmy_08041896,151,54.78723404255319,12
chandler_newton_19091893,151,54.78723404255319,11
callahan_joe_19021898,151,54.78723404255319,9
beasley_george_26041902,151,54.78723404255319,9
blackman_billy_06081895,151,54.78723404255319,8
paterson_jack_06121900,151,54.78723404255319,7
officer_bert_15111899,151,54.78723404255319,3
rawle_george_02121889,121,49.202127659574465,17
pringle_fred_22121899,121,49.202127659574465,15
reynolds_les_03061899,121,49.202127659574465,14
lord_john_16091899,121,49.202127659574465,8
deslandes_charlie_28041900,121,49.202127659574465,8
chalmers_eric_29111900,121,49.202127659574465,6
cosgrave_bryan_23031903,121,49.202127659574465,5
simmonds_george_16071895,121,49.202127659574465,4
empey_ralph_22091904,121,49.202127659574465,4
