player,score,percentile_rank,games_played
pavlich_matthew_31121981,5540,100.0,22
brown_jonathan_29101981,5370,99.82456140350877,22
johnson_brad_18071976,5051,99.64912280701755,21
mooney_cameron_26091979,4952,99.47368421052632,25
lucas_scott_30121977,4870,99.29824561403508,22
lynch_quinten_24011983,4740,99.12280701754386,24
franklin_lance_30011987,4658,98.94736842105263,22
richardson_matthew_19031975,4614,98.7719298245614,22
harvey_brent_14051978,4604,98.59649122807016,25
johnson_steve_04071983,4511,98.42105263157895,20
ablett_gary_14051984,4472,98.24561403508771,25
riewoldt_nick_17101982,4355,98.0701754385965,20
cloke_travis_05031987,4195,97.80701754385966,25
lloyd_matthew_16041978,4195,97.80701754385966,19
grant_shannon_19041977,4189,97.54385964912281,25
burgoyne_shaun_21101982,4157,97.36842105263158,25
ebert_brett_18111983,4140,97.19298245614036,25
cornes_chad_12111979,4012,97.01754385964912,25
pettifer_kayne_22011982,3929,96.84210526315789,22
jones_corey_26021981,3824,96.66666666666667,23
bartel_jimmy_04121983,3767,96.49122807017544,23
hodge_luke_15061984,3712,96.3157894736842,24
cornes_kane_05011983,3671,96.14035087719299,25
bell_peter_01031976,3664,95.96491228070175,22
petrie_drew_15101982,3660,95.78947368421052,25
gehrig_fraser_03031976,3657,95.6140350877193,20
rocca_anthony_15081977,3656,95.43859649122807,23
cooney_adam_30091985,3651,95.26315789473684,22
chapman_paul_05111981,3634,95.08771929824562,19
swan_dane_25021984,3621,94.91228070175438,25
fevola_brendan_20011981,3606,94.73684210526315,19
ling_cameron_27021981,3567,94.56140350877193,24
lockyer_tarkyn_30101979,3507,94.38596491228071,25
lewis_jordan_24041986,3471,94.21052631578948,24
hall_barry_08021977,3439,94.03508771929825,20
thompson_scott_14031983,3437,93.85964912280701,23
fisher_brad_09041984,3435,93.6842105263158,19
stokes_mathew_22111984,3414,93.50877192982456,21
tarrant_chris_18091980,3368,93.33333333333333,21
oloughlin_michael_20021977,3336,93.15789473684211,23
bock_nathan_20031983,3268,92.98245614035088,22
okeefe_ryan_24011981,3232,92.80701754385964,23
rodan_david_08101983,3229,92.63157894736842,25
milne_stephen_08031980,3172,92.45614035087719,22
welsh_scott_07121978,3171,92.28070175438596,21
davis_leon_17061981,3161,92.10526315789474,24
corey_joel_17021982,3153,91.84210526315789,25
wirrpanda_david_03081979,3153,91.84210526315789,21
giansiracusa_daniel_11031982,3141,91.57894736842105,22
waite_jarrad_04021983,3118,91.40350877192982,22
malceski_nick_15081984,3095,91.22807017543859,23
pendlebury_scott_07011988,3084,91.05263157894737,23
schneider_adam_12051984,3048,90.87719298245615,21
thomas_dale_21061987,3045,90.70175438596492,25
burgoyne_peter_29011978,3043,90.52631578947368,24
boyd_matthew_27081982,3037,90.35087719298247,22
notting_tim_21101978,3030,90.17543859649123,22
mackie_andrew_07081984,3022,90.0,24
edwards_tyson_06081976,2986,89.82456140350877,23
enright_corey_14091981,2981,89.64912280701755,24
mcveigh_mark_26011981,2947,89.47368421052632,21
priddis_matt_21031985,2946,89.29824561403508,24
sinclair_jess_26081978,2907,89.12280701754386,25
crawford_shane_09091974,2902,88.94736842105263,23
judd_chris_08091983,2884,88.7719298245614,19
carrazzo_andrew_15121983,2871,88.59649122807018,22
brennan_jared_28071984,2866,88.42105263157895,21
simpson_kade_05051984,2865,88.24561403508771,22
montagna_leigh_02111983,2852,88.0701754385965,21
stanton_brent_01051986,2850,87.89473684210526,20
milburn_darren_15041977,2831,87.71929824561403,25
scotland_heath_21071980,2809,87.54385964912281,22
simpson_adam_16021976,2806,87.36842105263159,25
rosa_matt_23111986,2804,87.19298245614036,22
tuck_shane_24121981,2803,86.9298245614035,22
roughead_jarryd_23011987,2803,86.9298245614035,22
headland_des_21011981,2802,86.66666666666667,17
hunter_adam_18061981,2793,86.49122807017544,24
robertson_russell_24111978,2774,86.31578947368422,15
motlop_daniel_16031982,2767,86.14035087719299,18
bowden_joel_21061978,2756,85.96491228070175,22
deledio_brett_18041987,2754,85.78947368421052,19
goodwin_simon_26121976,2739,85.6140350877193,21
burns_scott_23121974,2729,85.43859649122807,25
tredrea_warren_24121978,2726,85.26315789473684,20
koschitzke_justin_20091982,2717,85.08771929824562,19
pearce_danyle_07041986,2705,84.91228070175438,21
goodes_adam_08011980,2682,84.73684210526315,23
young_clinton_16021986,2670,84.56140350877193,23
carr_josh_29041980,2663,84.3859649122807,20
cox_dean_01081981,2658,84.21052631578947,21
eagleton_nathan_10111978,2656,84.03508771929825,20
didak_alan_15021983,2644,83.85964912280703,18
cassisi_domenic_22091982,2637,83.6842105263158,25
davis_nick_30031980,2602,83.50877192982456,18
mcphee_adam_06101982,2597,83.33333333333334,22
mcglynn_ben_06081985,2594,83.15789473684211,21
mitchell_sam_12101982,2586,82.98245614035088,23
ladson_rick_18021984,2584,82.80701754385966,22
mcleod_andrew_04081976,2583,82.63157894736842,23
