player,score,percentile_rank,games_played
grace_mick_24071874,1512,100.0,19
caine_frank_28071881,1119,99.375,19
lee_dick_19031889,1058,98.75,12
rowell_ted_15061876,968,98.125,17
yeo_norm_21061886,937,97.5,15
trotter_percy_01091883,847,96.875,19
naismith_charlie_31051881,816,96.25,15
topping_george_27081881,756,95.625,17
mckenzie_jack_10111881,726,94.375,18
pannam_charlie_02101874,726,94.375,17
mortimer_len_24041886,726,94.375,17
mcnamara_dave_22011887,695,93.125,15
roebuck_les_10111885,635,92.1875,15
baker_charlie_18061880,635,92.1875,11
millis_les_18061881,514,90.9375,19
mcgee_billy_27021878,514,90.9375,13
onyons_basil_14031887,484,90.0,17
eason_bill_15121881,453,88.75,17
stewart_jim_16041884,453,88.75,15
woods_ike_20081879,453,88.75,8
strang_bill_07101883,423,87.5,17
leach_arthur_02031876,393,86.5625,18
coutie_vin_28101881,393,86.5625,12
elliott_fred_07041879,363,83.75,19
lang_alex_12031888,363,83.75,18
drohan_eddie_17071876,363,83.75,18
cameron_ernie_20021888,363,83.75,17
condon_dick_19031876,363,83.75,15
barwick_vic_17061879,363,83.75,15
brosnan_gerald_14081877,363,83.75,8
fontaine_fred_30011878,302,79.6875,17
gent_billy_19061879,302,79.6875,14
ricketts_charlie_03071885,302,79.6875,13
hiskins_fred_08081878,302,79.6875,11
thurgood_albert_11011874,302,79.6875,8
cameron_jim_23101881,302,79.6875,7
johnson_george_31051879,272,75.3125,18
bailes_barclay_09081883,272,75.3125,17
johnson_joe_19011883,272,75.3125,17
angus_george_15041875,272,75.3125,15
gravenall_sam_18071885,272,75.3125,14
pears_harry_28071877,272,75.3125,12
smith_dave_14091884,272,75.3125,11
kerr_alex_13111880,272,75.3125,5
strachan_bob_21051886,242,71.25,16
bourke_peter_28061883,242,71.25,15
purse_hugh_02101881,242,71.25,13
franks_bert_11031880,242,71.25,13
pash_martin_12111883,242,71.25,7
belcher_allan_02121884,211,68.125,18
kneen_edgar_09091882,211,68.125,16
young_henry_16051873,211,68.125,15
leith_jack_12081872,211,68.125,12
plaisted_ridley_18121885,211,68.125,3
smith_bob_23111877,181,64.0625,17
busbridge_bill_31011885,181,64.0625,15
fraser_simon_25081886,181,64.0625,13
jinks_fred_24111880,181,64.0625,12
incoll_jack_14021879,181,64.0625,11
strong_jack_18041884,181,64.0625,10
martin_len_19041887,181,64.0625,10
purse_jack_28061879,181,64.0625,7
hammond_charlie_19031886,151,59.375,18
anderson_syd_12031884,151,59.375,16
cowell_jim_28051885,151,59.375,15
gardiner_jack_08051881,151,59.375,15
feehan_dan_07021880,151,59.375,14
little_ike_19011888,151,59.375,8
gibney_tom_28101886,151,59.375,7
mcgregor_rod_19101882,121,53.75,19
beauchamp_tammy_12081878,121,53.75,18
oconnor_pat_20011881,121,53.75,17
bruce_george_05081879,121,53.75,17
walker_bill_25051883,121,53.75,17
gough_alf_04061884,121,53.75,17
dummett_alf_08121880,121,53.75,14
sleeman_fred_25031885,121,53.75,14
milne_herbert_08021884,121,53.75,8
harris_dick_14101885,121,53.75,8
scott_bill_26041880,121,53.75,4
flynn_jim_21031871,90,45.0,18
nolan_bernie_23101883,90,45.0,16
rankin_tom_03051881,90,45.0,16
legge_arthur_05101881,90,45.0,16
hyman_oscar_25111877,90,45.0,15
gibson_harry_27121878,90,45.0,15
barker_lou_26051876,90,45.0,14
sowden_arthur_06041878,90,45.0,13
snell_archie_30071877,90,45.0,12
knell_jack_10071878,90,45.0,11
hambridge_vic_05101886,90,45.0,7
stubbs_edgar_28031883,90,45.0,5
tomkins_hedley_11061885,90,45.0,5
fairbairn_les_25041889,90,45.0,4
blackmore_lewis_21051886,90,45.0,3
mackay_charlie_03051880,90,45.0,3
fogarty_joe_24121885,90,45.0,2
grigg_dick_08061885,60,33.75,17
mchale_jock_12121882,60,33.75,16
trevillian_alf_22041877,60,33.75,16
