player,score,percentile_rank,games_played
white_lindsay_05011922,2601,100.0,16
dyer_jack_15111913,1936,99.62825278810409,17
hart_eddie_16061922,1845,99.25650557620817,18
hutchison_bill_28041923,1573,98.88475836431226,20
prior_albert_15011921,1421,98.51301115241635,18
richards_lou_15031923,1331,98.14126394052045,21
ruthven_alan_17041922,1270,97.76951672862454,18
arnold_lance_06051926,1240,97.21189591078067,22
wood_bill_09111921,1240,97.21189591078067,18
brittingham_bill_05091923,1179,96.09665427509294,21
mckenzie_robert_19121928,1179,96.09665427509294,19
garby_ray_16011923,1179,96.09665427509294,19
baxter_ken_20081917,1179,96.09665427509294,14
holten_mac_29031922,1149,94.79553903345726,18
condon_don_12031923,1149,94.79553903345726,18
howell_jack_31081924,1149,94.79553903345726,17
smith_norm_21111915,1058,94.05204460966543,13
davies_fred_14081921,998,93.3085501858736,19
albiston_alec_16111917,998,93.3085501858736,19
graham_jack_07051916,998,93.3085501858736,16
spencer_jock_15121928,968,92.19330855018588,15
poulter_ray_10031929,968,92.19330855018588,15
bennett_peter_11071926,968,92.19330855018588,13
dullard_adrian_12011918,937,91.07806691449815,23
robb_tim_17121924,937,91.07806691449815,20
olliver_arthur_10121916,937,91.07806691449815,19
leehane_ted_02061923,907,89.96282527881041,22
clegg_ron_17111927,907,89.96282527881041,18
laffey_merv_03071925,907,89.96282527881041,18
mueller_jack_09091915,847,89.21933085501858,5
turner_herb_06071921,816,88.47583643122677,19
evans_ron_20021926,816,88.47583643122677,17
pimm_jack_07101920,816,88.47583643122677,14
jones_jack_07111924,786,87.54646840148699,22
williams_william_13091925,786,87.54646840148699,17
reynolds_dick_20061915,756,86.61710037174721,22
albiston_ken_11111926,756,86.61710037174721,16
reid_bob_08061924,756,86.61710037174721,16
rodda_alby_08091920,695,85.31598513011153,21
wilson_bill_18101924,695,85.31598513011153,19
mulhall_ken_22091927,695,85.31598513011153,19
tomlins_stan_22111923,695,85.31598513011153,12
morrow_tom_08101923,665,84.38661710037175,18
coates_george_03071923,635,83.45724907063197,19
hancock_bobby_22061922,635,83.45724907063197,18
swenson_clarrie_23051923,635,83.45724907063197,18
fraser_don_24101922,635,83.45724907063197,15
rawle_keith_29101924,605,82.5278810408922,22
johnstone_norm_16011927,574,81.59851301115242,18
taylor_don_24061920,574,81.59851301115242,17
rose_bob_07081928,574,81.59851301115242,17
brokenshire_geoff_15071922,574,81.59851301115242,13
twomey_bill_28091927,544,80.29739776951673,20
kyne_phonse_29101915,544,80.29739776951673,19
craddock_eddie_30101927,544,80.29739776951673,11
mcintyre_ern_19041921,514,79.5539033457249,13
dynon_kevin_11081925,484,79.182156133829,17
morris_bill_24041921,453,78.06691449814126,18
mcmahen_noel_30101926,453,78.06691449814126,17
goodingham_ivan_08011926,453,78.06691449814126,13
milgate_bob_03011925,453,78.06691449814126,10
rosewarne_keith_18071924,453,78.06691449814126,7
equid_harry_08101923,423,76.76579925650557,11
newton_ken_17041924,423,76.76579925650557,8
davis_bob_12061928,393,75.46468401486989,17
ross_jim_18101927,393,75.46468401486989,17
irvine_arthur_17021926,393,75.46468401486989,15
foote_les_20081924,393,75.46468401486989,13
richards_ron_11051928,393,75.46468401486989,11
conley_jack_18101920,363,72.86245353159852,19
williams_keith_27051926,363,72.86245353159852,18
spokes_larry_30081920,363,72.86245353159852,16
thompson_jack_23081927,363,72.86245353159852,16
fletcher_ted_13121925,363,72.86245353159852,16
renfrey_russell_11081923,363,72.86245353159852,15
syme_bob_30111924,363,72.86245353159852,11
anderson_gordon_16091924,363,72.86245353159852,9
moore_guy_30061928,363,72.86245353159852,7
harley_reg_19041925,332,69.51672862453532,19
hickey_harry_19071917,332,69.51672862453532,19
streeter_alan_30091928,332,69.51672862453532,16
moore_eric_25121925,332,69.51672862453532,14
roscoe_eric_28121922,332,69.51672862453532,12
stokes_jervis_21091927,332,69.51672862453532,11
mooring_jim_14101917,332,69.51672862453532,10
collins_kevin_09041922,332,69.51672862453532,9
brown_doug_30081923,332,69.51672862453532,8
williams_mel_01061926,302,66.54275092936803,19
kennedy_dick_12091925,302,66.54275092936803,18
hunt_percy_12111922,302,66.54275092936803,18
obrien_dally_31101918,302,66.54275092936803,17
ferguson_tom_21111920,302,66.54275092936803,15
jeeves_frank_15021927,302,66.54275092936803,14
lane_gordon_30051921,302,66.54275092936803,3
crawford_alan_21011916,272,64.68401486988847,12
kettle_jim_04071925,272,64.68401486988847,9
murray_sel_23111917,272,64.68401486988847,6
dockett_len_05031920,242,62.825278810408925,22
bigelow_doug_17071928,242,62.825278810408925,16
squire_alan_09021927,242,62.825278810408925,15
