player,score,percentile_rank,games_played
daicos_peter_20091961,5652,100.0,25
longmire_john_31121970,4991,99.81412639405205,22
sumich_peter_11011968,4443,99.62825278810409,23
bennett_darren_09011965,4303,99.44237918215613,23
kernahan_stephen_01091963,4226,99.25650557620817,22
ablett_gary_01101961,4149,99.07063197026022,17
roos_paul_27061963,3974,98.88475836431226,22
loewe_stewart_23051968,3946,98.69888475836431,22
bewick_darren_21081967,3941,98.51301115241635,25
dunstall_jason_14081964,3863,98.3271375464684,18
russell_scott_07051970,3533,98.14126394052045,26
brereton_dermott_19081964,3521,97.95539033457248,18
brown_gavin_25091967,3488,97.76951672862454,18
anderson_dean_01081967,3472,97.58364312267658,21
brownless_bill_28011967,3455,97.39776951672863,22
barwick_doug_06021962,3407,97.11895910780669,23
salmon_paul_20011965,3407,97.11895910780669,21
mcguinness_tony_06051964,3382,96.84014869888475,22
langdon_karl_28031968,3316,96.6542750929368,25
lewis_chris_17031969,3256,96.46840148698885,22
nichols_trent_07041969,3250,96.28252788104089,21
knights_matthew_05101970,3230,96.09665427509294,22
hardie_brad_10101962,3216,95.91078066914498,20
dear_paul_28121966,3186,95.72490706319702,23
ryan_stephen_06071970,3149,95.53903345724906,22
hawkins_doug_05051960,3109,95.35315985130111,21
kolyniuk_steven_05071970,3103,95.16728624535315,20
devonport_craig_27011970,3049,94.9814126394052,22
shaw_tony_23071960,3046,94.79553903345726,26
mitchell_michael_25111961,3041,94.6096654275093,22
mccarthy_john_30031967,3030,94.42379182156134,22
pritchard_darrin_21031966,3010,94.23791821561338,23
carey_wayne_27051971,3007,94.05204460966543,21
crosisca_gavin_15091968,2999,93.86617100371747,23
anderson_greg_14051966,2994,93.68029739776952,23
wright_stephen_06031961,2982,93.49442379182156,22
grant_chris_13121972,2919,93.3085501858736,20
mcguane_mick_29121967,2918,93.12267657992564,22
pickering_michael_30111963,2914,92.93680297397769,18
mitchell_barry_07121965,2911,92.75092936802974,16
bain_david_02051966,2900,92.4721189591078,22
lockett_tony_09031966,2900,92.4721189591078,12
heady_brett_04011970,2893,92.19330855018588,20
german_peter_02021965,2870,92.00743494423791,18
wright_graham_06061968,2821,91.82156133828995,26
allison_brett_26051968,2816,91.635687732342,22
cransberg_peter_29071967,2803,91.44981412639405,25
wallace_terry_13121958,2790,91.2639405204461,22
atkins_simon_23121968,2775,91.07806691449815,22
watson_tim_13071961,2723,90.89219330855019,21
west_jim_12041966,2721,90.70631970260223,22
morrissey_james_04101964,2718,90.52044609665427,22
winmar_nicky_25091965,2715,90.33457249070632,17
couch_paul_19071964,2692,90.14869888475836,20
bradley_craig_23101963,2659,89.96282527881041,22
romero_jose_01081971,2653,89.77695167286245,15
hocking_garry_08101968,2651,89.59107806691449,21
pekin_tim_22011965,2617,89.40520446096654,21
gleeson_adrian_30041967,2616,89.21933085501858,19
madden_simon_30121957,2611,89.03345724907064,23
kickett_derek_06101962,2598,88.84758364312268,19
liberatore_tony_11021966,2582,88.66171003717473,19
merrett_roger_19041960,2581,88.47583643122677,17
millane_darren_09081965,2568,88.2899628252788,23
bowey_brett_31051969,2555,88.10408921933085,19
odonnell_gary_12051965,2554,87.9182156133829,25
kennedy_john_22111959,2549,87.73234200743495,19
eishold_simon_26031967,2536,87.54646840148699,20
malaxos_stephen_19061961,2521,87.36059479553904,22
gastev_john_11081964,2488,87.17472118959108,20
royal_brian_12121961,2484,86.98884758364312,15
ezard_alan_15041963,2459,86.80297397769516,22
toohey_bernard_18021963,2444,86.52416356877323,22
harvey_robert_21081971,2444,86.52416356877323,18
wilson_peter_15111963,2439,86.2453531598513,19
richardson_michael_16031959,2425,86.05947955390334,22
platten_john_17031963,2413,85.87360594795538,19
ayres_gary_28091960,2412,85.68773234200744,22
turley_craig_24081965,2405,85.50185873605948,21
manson_james_02111966,2390,85.31598513011153,26
tingay_stephen_13081970,2345,85.03717472118959,24
mcivor_scott_09081966,2345,85.03717472118959,21
thompson_mark_19111963,2330,84.75836431226766,24
stynes_jim_23041966,2313,84.5724907063197,24
stoneham_barry_09021968,2307,84.38661710037175,20
coleman_glenn_03021961,2304,84.20074349442379,20
lovett_brett_20051966,2281,84.01486988847584,24
long_michael_01101969,2275,83.82899628252788,25
lyon_garry_13091967,2245,83.64312267657994,21
lynch_alastair_19061968,2243,83.45724907063197,22
williams_greg_30091963,2237,83.27137546468401,11
larkin_matthew_19081964,2213,83.08550185873605,17
hinkley_ken_30091966,2211,82.8996282527881,15
wigney_stuart_19041969,2181,82.71375464684016,19
lamb_dwayne_20121961,2153,82.5278810408922,23
daniher_terry_15081957,2141,82.34200743494424,23
mainwaring_chris_27121965,2139,82.15613382899627,21
jackson_ricky_19061967,2123,81.97026022304833,10
nixon_ricky_03041963,2116,81.78438661710037,17
higgins_leon_27061968,2101,81.59851301115242,19
