player,score,percentile_rank,games_played
franklin_lance_30011987,8262,100.0,22
cloke_travis_05031987,8258,99.8435054773083,25
swan_dane_25021984,8095,99.68701095461658,24
pendlebury_scott_07011988,7738,99.53051643192488,25
goodes_adam_08011980,7446,99.37402190923318,24
murphy_marc_19071987,7152,99.21752738654148,24
johnson_steve_04071983,7137,99.06103286384976,23
judd_chris_08091983,6836,98.90453834115806,24
priddis_matt_21031985,6817,98.74804381846636,25
boyd_matthew_27081982,6611,98.59154929577466,22
mitchell_sam_12101982,6481,98.43505477308294,23
kennedy_josh_25081987,6419,98.27856025039124,23
okeefe_ryan_24011981,6400,98.12206572769952,24
ablett_gary_14051984,6347,97.96557120500783,20
walker_andrew_18051986,6269,97.80907668231612,24
riewoldt_jack_31101988,6256,97.65258215962442,22
kennedy_josh_20061988,6225,97.4960876369327,24
bartel_jimmy_04121983,6138,97.339593114241,24
thompson_scott_14031983,6090,97.1830985915493,22
shuey_luke_02061990,6056,97.0266040688576,25
swallow_andrew_02061987,6040,96.87010954616588,22
petrie_drew_15101982,6034,96.71361502347418,21
santo_nick_22021984,6018,96.55712050078247,23
ball_luke_25051984,6013,96.40062597809077,24
cotchin_trent_07041990,6006,96.24413145539906,22
podsiadly_james_10091981,5955,96.08763693270735,23
martin_dustin_26061991,5941,95.93114241001565,22
milne_stephen_08031980,5930,95.77464788732394,23
fyfe_nat_18091991,5907,95.61815336463224,21
griffen_ryan_27071986,5903,95.46165884194053,22
lecras_mark_30081986,5797,95.30516431924883,22
chapman_paul_05111981,5778,95.14866979655712,23
selwood_joel_26051988,5776,94.99217527386541,20
hodge_luke_15061984,5737,94.83568075117371,22
cox_dean_01081981,5719,94.67918622848201,25
betts_eddie_26111986,5688,94.5226917057903,24
giansiracusa_daniel_11031982,5607,94.36619718309859,20
gibbs_bryce_15031989,5599,94.20970266040689,23
gray_robbie_30031988,5597,94.05320813771519,22
zaharakis_david_21021990,5539,93.89671361502347,23
redden_jack_09121990,5510,93.74021909233177,22
moloney_brent_28011984,5503,93.58372456964005,22
garlett_jeff_03081989,5497,93.42723004694837,24
harvey_brent_14051978,5495,93.27073552425665,22
shiels_liam_29041991,5491,93.11424100156495,25
bolton_jude_15031980,5471,92.95774647887323,22
pavlich_matthew_31121981,5397,92.80125195618153,20
kelly_james_29121983,5394,92.64475743348983,24
simpson_kade_05051984,5368,92.48826291079813,24
thomas_dale_21061987,5321,92.33176838810641,21
rockliff_tom_22021990,5309,92.17527386541471,20
sidebottom_steele_02011991,5308,92.01877934272301,25
mcglynn_ben_06081985,5288,91.8622848200313,24
krakouer_andrew_04021983,5277,91.70579029733959,23
black_simon_03041979,5268,91.54929577464789,22
stanton_brent_01051986,5244,91.39280125195619,21
nicoski_mark_24111983,5233,91.23630672926447,25
embley_andrew_27061981,5229,91.07981220657277,24
wells_daniel_03021985,5173,90.92331768388107,21
robinson_mitch_07061989,5137,90.76682316118936,23
stokes_mathew_22111984,5134,90.61032863849765,22
lynch_quinten_24011983,5125,90.45383411580595,24
riewoldt_nick_17101982,5085,90.29733959311424,22
monfries_angus_19011987,5055,90.14084507042254,22
dangerfield_patrick_05041990,5025,89.98435054773083,22
goddard_brendon_20051985,4992,89.82785602503913,23
crameri_stewart_10081988,4982,89.67136150234741,20
sylvia_colin_08111985,4978,89.51486697965572,19
watson_jobe_08021985,4968,89.358372456964,17
green_brad_13031981,4961,89.2018779342723,21
scotland_heath_21071980,4950,89.04538341158059,24
rischitelli_michael_08011986,4932,88.88888888888889,21
selwood_scott_27031990,4912,88.73239436619718,25
brennan_jared_28071984,4900,88.57589984350548,22
montagna_leigh_02111983,4898,88.41940532081377,21
corey_joel_17021982,4892,88.26291079812206,21
stanley_danny_18021988,4882,88.10641627543035,22
mcveigh_jarrad_07041985,4876,87.94992175273866,22
ryder_paddy_14031988,4859,87.79342723004694,23
nahas_robin_10111987,4846,87.63693270735524,22
blair_jarryd_14041990,4831,87.48043818466354,24
lewis_jordan_24041986,4805,87.32394366197182,22
ling_cameron_27021981,4765,87.16744913928012,21
naitanui_nic_04051990,4764,87.01095461658842,23
foley_nathan_08091985,4719,86.85446009389672,22
sewell_brad_02021984,4703,86.697965571205,22
berlo_nathan_06061986,4701,86.5414710485133,22
ward_callan_10041990,4696,86.3849765258216,22
boak_travis_01081988,4689,86.2284820031299,21
schneider_adam_12051984,4637,86.07198748043818,21
deledio_brett_18041987,4630,85.91549295774648,22
howlett_ben_21101988,4617,85.75899843505478,23
cross_daniel_30031983,4609,85.60250391236308,22
vickery_ty_31051990,4599,85.44600938967136,22
burgoyne_shaun_21101982,4595,85.28951486697966,24
rioli_cyril_14071989,4559,85.13302034428794,19
jones_nathan_20011988,4509,84.97652582159625,22
hannebery_dan_24021991,4425,84.82003129890454,24
adams_leigh_06041988,4412,84.66353677621284,21
varcoe_travis_10041988,4387,84.50704225352112,24
