player,score,percentile_rank,games_played
matthews_leigh_01031952,5258,100.0,24
quinlan_bernie_21071951,5092,99.77578475336323,23
judge_ken_15011958,4081,99.55156950672645,24
williams_mark_21081958,3993,99.32735426008968,23
evans_bernie_20081957,3985,99.10313901345292,22
daniher_terry_15081957,3939,98.87892376681614,22
brereton_dermott_19081964,3886,98.65470852017937,25
jackson_mark_30081959,3666,98.4304932735426,19
greene_russell_30051957,3543,98.20627802690582,25
lockett_tony_09031966,3538,97.98206278026906,20
wilson_garry_17071953,3513,97.75784753363229,23
shaw_tony_23071960,3475,97.53363228699553,23
hodgeman_kym_30071956,3440,97.30941704035875,19
dipierdomenico_robert_05051958,3315,97.08520179372198,24
watson_tim_13071961,3305,96.8609865470852,22
baker_leon_17081956,3299,96.63677130044843,24
kennedy_john_22111959,3246,96.41255605381166,21
meldrum_paul_13091960,3223,96.18834080717488,23
daicos_peter_20091961,3216,95.96412556053812,19
browning_mark_30111956,3143,95.73991031390135,22
curran_peter_15071962,3139,95.51569506726457,23
bright_terry_12021958,3097,95.2914798206278,20
flower_robert_05081955,3083,95.06726457399103,21
salmon_paul_20011965,3047,94.84304932735425,13
royal_brian_12121961,3031,94.61883408071749,22
ablett_gary_01101961,3007,94.39461883408072,15
johnston_wayne_19121957,2997,94.17040358744396,16
ashman_rodney_03121954,2969,93.94618834080718,14
williams_darren_13101960,2946,93.72197309417041,19
taylor_brian_10041962,2931,93.49775784753363,16
beasley_simon_26071956,2898,93.27354260089686,18
healy_gerard_01031961,2849,93.04932735426009,20
hunter_ken_28041957,2825,92.82511210762333,18
rowlings_barry_21081950,2804,92.60089686098655,22
richardson_michael_16031959,2787,92.37668161434978,17
tuck_michael_24061953,2784,92.152466367713,20
jess_jim_25011955,2773,91.92825112107623,21
foschini_silvio_18091963,2754,91.59192825112108,18
ralph_warren_25021959,2754,91.59192825112108,14
annear_john_17061961,2749,91.25560538116592,21
conlan_mick_20021958,2747,91.03139013452915,16
dunell_frank_17031958,2729,90.80717488789237,24
hawke_paul_04071964,2727,90.5829596412556,22
mcdonald_donald_10051962,2723,90.35874439461884,21
madden_simon_30121957,2718,90.13452914798206,24
edmond_jim_03091958,2717,89.91031390134529,19
hawker_glenn_17031961,2691,89.68609865470853,21
sewell_jim_03021955,2690,89.34977578475336,22
morwood_tony_17051960,2690,89.34977578475336,20
haar_paul_07031958,2642,89.01345291479821,22
healy_greg_16091965,2635,88.78923766816143,16
glendinning_ross_17091956,2623,88.56502242152466,18
shaw_gary_13021959,2613,88.34080717488789,19
egan_phil_09021963,2607,88.00448430493275,22
capper_warwick_12061963,2607,88.00448430493275,15
barham_ricky_28111958,2586,87.66816143497758,19
madden_justin_31051961,2551,87.4439461883408,22
harvey_mark_11061965,2546,87.21973094170403,16
blackwell_wayne_30081960,2540,86.99551569506725,23
roach_michael_09101958,2532,86.7713004484305,19
robertson_colin_19061957,2516,86.54708520179372,23
rioli_maurice_01091957,2496,86.32286995515696,20
rhys-jones_david_16061962,2466,86.09865470852019,19
merrett_roger_19041960,2448,85.87443946188341,24
morwood_shane_01121961,2447,85.65022421524664,23
buckley_jim_27111959,2446,85.42600896860986,23
burns_greg_21021958,2410,85.20179372197309,19
turner_michael_06121954,2402,84.97757847533633,17
templeton_kelvin_30091956,2370,84.75336322869956,16
kourkoumelis_spiro_31071963,2365,84.52914798206278,18
banks_denis_16061959,2342,84.30493273542601,20
bradbury_peter_02071958,2336,84.08071748878923,24
bruns_neville_03101958,2308,83.85650224215246,22
maclure_mark_14071955,2267,83.6322869955157,19
pert_gary_28051965,2260,83.40807174887892,23
hawkins_doug_05051960,2240,83.18385650224215,22
shaw_neville_04101964,2238,82.95964125560538,20
krakouer_jim_13101958,2219,82.7354260089686,14
mccarthy_michael_10101957,2214,82.51121076233184,23
cunningham_geoff_07011959,2213,82.28699551569507,22
byrne_michael_02121958,2203,82.0627802690583,25
osborne_richard_16061964,2186,81.83856502242153,23
johnson_alan_20111956,2174,81.61434977578476,16
weightman_dale_03101959,2171,81.39013452914799,14
ezard_alan_15041963,2141,81.16591928251121,19
roos_paul_27061963,2124,80.94170403587444,22
francis_peter_16011958,2098,80.71748878923766,21
murphy_fraser_02011963,2095,80.49327354260089,18
cloke_david_28011955,2094,80.26905829596413,22
wallis_stephen_27101964,2091,80.04484304932735,22
macpherson_stephen_02121964,2079,79.82062780269058,16
schwab_peter_22091960,2042,79.5964125560538,25
barwick_doug_06021962,2039,79.37219730941703,15
connolly_chris_25031963,2024,79.14798206278026,16
williams_david_26101961,2021,78.9237668161435,18
peake_brian_05121953,2002,78.69955156950674,19
schimmelbusch_wayne_19011953,1986,78.47533632286996,13
cordner_david_25051962,1984,78.25112107623319,17
langford_chris_02011963,1982,78.02690582959642,22
moore_peter_11011957,1979,77.80269058295964,22
