player,score,percentile_rank,games_played
brittingham_bill_05091923,1996,100.0,21
fothergill_des_15071920,1905,99.64788732394366,17
mueller_jack_09091915,1754,99.29577464788733,22
fanning_fred_05111921,1694,98.76760563380282,20
curtin_claude_04071920,1694,98.76760563380282,19
dyer_syd_25051916,1663,98.23943661971832,18
wood_bill_09111921,1573,97.7112676056338,20
prior_albert_15011921,1573,97.7112676056338,19
richards_lou_15031923,1512,97.00704225352112,22
thoms_jim_25051918,1512,97.00704225352112,19
mooney_arthur_14121924,1482,96.47887323943662,19
hutchison_bill_28041923,1391,95.95070422535211,21
baxter_ken_20081917,1391,95.95070422535211,17
hands_ken_26101926,1361,95.4225352112676,19
albiston_alec_16111917,1331,95.07042253521126,19
loxton_sam_29031921,1210,94.54225352112677,12
bourke_frank_03021922,1210,94.54225352112677,9
dyer_jack_15111913,1119,93.66197183098592,19
conley_jack_18101920,1119,93.66197183098592,19
ruthven_alan_17041922,1119,93.66197183098592,18
equid_harry_08101923,1058,92.95774647887323,21
condon_don_12031923,1028,92.42957746478874,19
fraser_don_24101922,1028,92.42957746478874,18
reynolds_dick_20061915,998,91.54929577464789,21
smith_norm_21111915,998,91.54929577464789,19
ware_norm_05031911,998,91.54929577464789,14
lane_gordon_30051921,968,90.49295774647888,21
mears_harry_30041922,968,90.49295774647888,17
collins_alan_04111919,968,90.49295774647888,14
pimm_jack_07101920,937,89.7887323943662,14
rosewarne_keith_18071924,907,89.43661971830986,18
fitzgerald_len_07051929,877,89.08450704225352,19
cassin_jack_01071915,847,88.38028169014085,20
renfrey_russell_11081923,847,88.38028169014085,19
orourke_ernie_08041926,847,88.38028169014085,14
bohan_jim_21071919,816,87.5,18
glenister_norm_23081915,816,87.5,14
olliver_arthur_10121916,786,86.97183098591549,20
brown_doug_30081923,756,86.09154929577466,18
castles_vic_04011918,756,86.09154929577466,17
howell_jack_31081924,756,86.09154929577466,17
white_lindsay_05011922,756,86.09154929577466,11
fox_kevin_06101917,726,84.85915492957746,16
grove_ron_05061919,726,84.85915492957746,13
hart_eddie_16061922,726,84.85915492957746,11
burge_fred_06091923,695,84.15492957746478,15
ryan_joe_27091917,665,83.45070422535211,19
graham_jack_07051916,665,83.45070422535211,18
crump_alf_07081922,665,83.45070422535211,17
clegg_ron_17111927,635,82.3943661971831,19
muller_jack_27121919,635,82.3943661971831,17
kennedy_george_05051919,635,82.3943661971831,6
kyne_phonse_29101915,605,81.69014084507043,22
rawle_keith_29101924,574,80.98591549295774,21
rodda_alby_08091920,574,80.98591549295774,16
johnstone_norm_16011927,574,80.98591549295774,16
richards_reg_14121917,544,80.1056338028169,15
mitchell_jim_26111920,544,80.1056338028169,13
wilson_bill_18101924,514,78.87323943661971,19
linden_alan_27041917,514,78.87323943661971,18
brain_jack_20061920,514,78.87323943661971,16
obrien_dally_31101918,514,78.87323943661971,15
lambert_harry_08071918,514,78.87323943661971,11
jones_jack_07111924,484,77.8169014084507,20
garby_ray_16011923,453,77.11267605633803,19
grossman_don_27121920,453,77.11267605633803,11
howe_jack_24031922,453,77.11267605633803,10
dullard_adrian_12011918,423,76.23239436619718,11
mann_neil_26081924,423,76.23239436619718,8
flanagan_fred_28031924,393,75.35211267605634,18
culpitt_wally_14011918,393,75.35211267605634,17
harper_bert_26011923,393,75.35211267605634,14
turner_herb_06071921,363,74.11971830985915,17
mcleod_ron_04011919,363,74.11971830985915,16
foote_les_20081924,363,74.11971830985915,16
collis_ted_12061921,363,74.11971830985915,9
moncrieff_allan_19031924,332,72.7112676056338,19
munday_jim_01111917,332,72.7112676056338,12
ross_noel_25121922,332,72.7112676056338,11
grant_jack_24091915,332,72.7112676056338,9
byfield_arnold_01111923,302,70.95070422535211,18
hickey_harry_19071917,302,70.95070422535211,18
stretton_alan_30091922,302,70.95070422535211,13
mulhall_ken_22091927,302,70.95070422535211,6
mooring_jim_14101917,302,70.95070422535211,5
piggott_max_20061920,302,70.95070422535211,4
roulent_tom_10021918,272,67.95774647887323,19
mcintyre_ern_19041921,272,67.95774647887323,19
hughson_mick_13121915,272,67.95774647887323,18
morris_bill_24041921,272,67.95774647887323,18
morrow_tom_08101923,272,67.95774647887323,17
horwood_ray_01121927,272,67.95774647887323,16
price_noel_27121917,272,67.95774647887323,15
mcvilly_don_07081920,272,67.95774647887323,14
mahon_geoff_24041915,272,67.95774647887323,12
symons_jack_11051912,272,67.95774647887323,8
wilson_norm_04021927,272,67.95774647887323,3
jones_les_01101922,242,64.7887323943662,16
odonnell_kevin_12071924,242,64.7887323943662,14
newman_dave_28021923,242,64.7887323943662,13
