player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
295467,Jack,Macrae,SK,30,119,105,149,96,130,9,20,7,7,0,2,0,0,1,Q4 26:58,hot,%P and %M plus %T... %s as well,shovel,Playing midfield,,,,,Midfielder,6,0,0,0,51.64,0.41,0.43,,,,8,4,1,82,60,92,0,20,21,44,35,20,23,35,26,0,9,0,4,0,0,7,6,2,1,0
994389,Jack,Sinclair,SK,20,115,134,150,88,120,21,8,8,3,0,0,0,0,0,Q4 26:58,hot,%P including %K... also %M and %T,spitter,Starting at half back and floating up to mids,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,7,1,0,72,81,569,1,26,24,34,33,37,50,18,27,0,10,0,3,0,0,8,15,6,0,0
1027790,Hugo,Garcia,SK,32,112,144,141,85,114,13,12,2,7,0,3,0,2,0,Q4 26:58,star,%P and %M plus %T... %s as well... aided by %4FF,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,17,10,3,80,73,375,0,27,24,40,58,23,29,22,33,3,9,0,3,0,0,2,8,3,2,0
296422,Callum,Wilkie,SK,25,108,108,142,88,114,20,5,12,1,0,1,1,0,0,Q4 26:58,heart,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,3,0,1,92,97,243,1,27,22,42,36,28,34,11,16,0,4,0,0,0,2,10,19,1,0,0
1009260,Sam,Flanders,SK,20,107,104,137,88,118,15,12,9,3,0,1,1,0,1,Q4 26:58,hot,%P and %M plus %T... %s as well,guard,Started at half back,,,,,Midfielder,9,0,0,0,40.12,67.57,59.48,,,,4,3,2,81,80,440,0,23,16,28,29,31,28,25,31,0,5,0,5,1,0,9,10,4,1,0
1020855,Max,Hall,SK,22,105,93,130,84,109,13,11,4,4,0,3,0,2,1,Q4 26:58,hot,First goal... %P and %M plus %T... %s as well... aided by %4FF,shovel,Started in the middle,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,12,7,4,58,80,458,0,30,26,25,23,22,25,28,19,0,9,0,7,1,0,4,7,3,3,0
1013233,Jack,Carroll,SK,19,99,101,127,81,106,16,8,10,1,0,0,0,0,1,Q4 26:58,guard,%s from %P and %M... Playing a half back role,,,,,,,Forward,18,0,0,0,3.32,24.93,8.12,,,,2,0,1,83,77,479,0,27,16,31,32,30,38,11,15,2,6,0,7,0,1,9,12,3,1,0
1027875,Darcy,Wilson,SK,20,85,112,106,71,93,10,10,7,2,0,0,0,1,0,Q4 26:58,midfwd,%P and %M plus %T... %s as well... Starting at half forward with some centre work,,,,,,,Midfielder,22,0,0,0,39.02,1.6,1.32,,,,3,1,0,95,79,281,1,21,32,17,19,28,39,19,22,1,7,0,5,0,0,7,10,0,0,0
1023270,Marcus,Windhager,SK,19,84,63,110,61,90,13,10,1,6,0,1,1,0,0,Q4 26:58,shovel,%P and %T... Started in the middle,,,,,,,Midfielder,2,0,0,0,12.8,2.61,3.68,,,,6,3,6,65,81,295,0,33,22,10,5,12,15,29,21,1,4,0,5,0,0,1,7,3,3,0
1001028,Jack,Silvagni,SK,18,81,84,107,68,87,13,4,11,1,0,0,1,0,0,Q4 26:58,job,%P including %K... also %M... In defence on Fawcett,,,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,6,0,3,88,88,253,0,35,32,30,23,10,18,6,11,0,4,0,1,0,2,9,12,0,1,0
