player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
1001028,Jack,Silvagni,SK,7,47,46,62,39,48,8,1,7,0,0,0,0,0,0,Q2 6:14,hot,%P including %K... also %M,job,In defence on Fawcett,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,3,0,1,77,100,226,0,35,32,12,14,0,0,0,0,0,1,0,1,0,2,5,7,0,1,0
1020855,Max,Hall,SK,7,37,36,46,28,36,7,2,0,1,0,2,0,1,0,Q2 6:14,hot,First goal... %P including %K... and kicked %s,shovel,Started in the middle,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,4,5,2,66,86,236,0,30,26,7,10,0,0,0,0,0,4,0,5,0,0,0,5,1,1,0
1023270,Marcus,Windhager,SK,7,37,25,49,25,36,4,4,0,4,0,1,0,0,0,Q2 6:14,hot,%P and %T,shovel,Started in the middle,,,,,Midfielder,2,0,0,0,12.8,2.61,3.68,,,,2,0,3,62,87,-4,0,33,22,4,3,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0
1027790,Hugo,Garcia,SK,2,36,41,47,26,36,4,4,1,3,0,1,0,0,0,Q2 6:14,hot,%P and %T,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,6,2,2,87,82,85,0,27,24,9,17,0,0,0,0,1,3,0,1,0,0,1,3,0,1,0
1004912,Tom,De Koning,SK,8,35,40,42,31,38,4,2,1,1,8,1,1,1,0,Q2 6:14,hot,%H with %P... also %s,ruck,Tandem ruck with Marshall,,0,,,Ruck,21,1,58,0,0.0,16.85,9.56,,,,3,3,2,83,64,149,1,35,41,0,-1,0,0,0,0,1,2,2,2,1,0,1,3,0,1,0
296422,Callum,Wilkie,SK,3,35,29,46,29,36,6,1,5,0,0,0,0,0,0,Q2 6:14,sore,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,1,0,0,100,100,33,0,27,22,8,7,0,0,0,0,0,1,0,0,0,1,4,6,0,0,0
994389,Jack,Sinclair,SK,3,35,31,46,28,36,5,2,4,1,0,0,0,0,0,Q2 6:14,hot,%P including %K... also %M,guard,Starting at half back,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,1,1,0,71,80,163,0,26,24,9,7,0,0,0,0,0,2,0,1,0,0,4,3,2,0,0
1009260,Sam,Flanders,SK,2,31,21,40,27,36,6,3,3,0,0,1,1,0,0,Q2 6:14,hot,%P and %M,guard,Started at half back,,,,,Midfielder,9,0,0,0,40.12,67.57,59.48,,,,0,0,2,66,82,227,0,23,16,8,5,0,0,0,0,0,0,0,4,0,0,3,3,2,1,0
1020137,Mattaes,Phillipou,SK,8,31,44,39,29,40,4,4,2,1,0,0,2,1,1,Q2 6:14,hot,%P and %M plus %s,midfwd,Rotating in attack and midfield,,,,,Midfielder,25,0,0,0,0.62,64.22,35.11,,,,2,0,2,87,87,176,0,34,44,-3,0,0,0,0,0,1,3,0,2,0,0,2,3,1,0,0
992468,Rowan,Marshall,SK,3,30,32,35,29,36,3,4,2,0,8,1,1,0,1,Q2 6:14,ruckfwd,%H... also %P and %M... and scored %s... Starting forward on Grayand tandem rucking with De Koning,,,,,,,Ruck,19,0,0,0,9.26,0.94,1.34,,,,5,1,2,57,73,45,0,24,23,6,9,0,0,0,0,0,3,3,1,1,0,2,1,1,1,0
