player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
992049,Jayden,Short,RI,13,77,71,98,65,84,12,7,9,0,0,0,0,0,0,Q3 14:38,hot,%P and %M,nibbler,Starting on a HBF on Neal-Bullen,,,,,Midfielder,15,0,0,0,4.96,0.62,0.81,,,,2,0,0,100,79,250,1,24,20,49,47,4,4,0,0,1,3,0,2,0,0,9,12,0,0,0
1006133,Jack,Ross,RI,15,70,78,87,59,84,5,15,4,4,0,0,1,0,0,Q3 14:38,hot,%P including %B... also %M and %T,shovel,Starting on ball,,,,,Midfielder,5,0,0,0,0.04,0.51,0.63,,,,9,2,3,75,84,259,0,28,21,24,33,18,24,0,0,0,3,0,4,0,0,4,4,1,0,0
1023056,Steely,Green,RI,16,62,58,80,49,63,5,5,5,4,0,0,0,1,0,Q3 14:38,wing,%P and %M plus %T... %s as well... Playing half forward,,,,,,,Midfielder,48,0,0,0,0.18,0.26,0.18,,,,3,0,0,80,85,122,0,19,15,30,34,13,9,0,0,1,3,0,0,1,0,5,5,0,0,0
294674,Nick,Vlastuin,RI,8,60,69,77,45,63,9,7,2,3,0,1,0,0,0,Q3 14:38,guard,%P and %M plus %T... Starting in defence,,,,,,,Back,1,0,0,0,0.09,0.25,0.35,,,,6,0,0,81,94,239,0,18,21,32,32,10,16,0,0,0,1,0,0,0,0,2,7,2,0,0
1031829,James,Trezise,RI,8,55,58,71,45,57,8,4,6,1,0,1,0,0,0,Q3 14:38,wing,%M and %P... Started on a wing on Cumming,,,,,,,Back,36,0,0,0,1.77,0.31,0.22,,,,3,0,0,91,72,131,0,21,26,34,31,0,1,0,0,0,1,0,1,0,0,6,8,0,0,0
998172,Tim,Taranto,RI,12,54,60,68,40,57,6,9,0,4,0,2,0,0,0,Q3 14:38,shovel,%P and %T... Starting in midfield,,,,0,,,Midfielder,14,20,91,0,0.0,0.6,0.77,,,,10,5,1,80,78,130,1,30,35,22,27,2,-2,0,0,0,1,0,2,0,0,0,3,2,1,0
1002403,Ben,Miller,RI,4,51,62,67,38,51,9,3,3,2,0,1,0,0,0,Q3 14:38,job,%P including %K... also %M and %T... In defence on Thilthorpe,,,,,,,Back,12,0,0,0,0.31,0.6,0.14,,,,5,1,3,66,95,204,0,16,11,22,34,13,17,0,0,0,1,0,1,0,1,2,7,1,1,0
1028521,Luke,Trainor,RI,8,49,44,62,42,54,7,5,6,0,0,0,0,0,0,Q3 14:38,in,%l Samuel Grlj... %M and %P,guard,Playing key defender on Nick Murray then got the resting mid in Q3,,,,,Back,11,0,0,0,0.0,1.22,0.41,,,,3,0,1,83,90,114,0,19,13,13,15,17,16,0,0,0,0,0,1,0,2,4,5,1,1,0
993903,Jacob,Hopper,RI,3,47,31,62,35,51,10,4,1,2,0,1,1,0,0,Q3 14:38,shovel,%P including %K... also %T... Starting in midfield,,,,0,,,Midfielder,2,18,80,0,0.0,0.25,0.16,,,,4,2,5,50,74,348,0,20,16,14,6,13,9,0,0,0,1,0,5,0,0,1,4,4,2,0
1032081,Patrick,Retschko,RI,7,46,43,56,39,54,7,8,3,0,0,0,0,0,0,Q3 14:38,guard,%P and %M... Starting on a HBF on Cook,,,,,,,Midfielder,33,0,0,0,0.0,9.08,13.45,,,,3,2,1,80,95,309,0,33,29,8,14,5,0,0,0,0,1,0,3,0,0,3,4,2,1,0
