player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
994389,Jack,Sinclair,SK,14,95,102,124,73,99,16,7,7,3,0,0,0,0,0,Q3 26:54,hot,%P and %M plus %T,guard,Starting at half back,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,5,1,0,73,82,471,0,26,24,34,33,35,45,0,0,0,8,0,3,0,0,7,12,4,0,0
296422,Callum,Wilkie,SK,19,92,87,121,73,93,17,3,10,1,0,1,0,0,0,Q3 26:54,sore,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,2,0,0,95,100,210,0,27,22,42,36,23,29,0,0,0,3,0,0,0,1,9,16,1,0,0
1027790,Hugo,Garcia,SK,26,90,108,115,67,90,11,9,2,6,0,3,0,1,0,Q3 26:54,hot,%P and %M plus %T... %s as well... umps paid him %4FF,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,13,8,3,80,71,315,0,27,24,40,58,23,26,0,0,3,8,0,3,0,0,2,7,2,2,0
1013233,Jack,Carroll,SK,13,84,79,109,68,88,14,5,9,1,0,0,0,0,1,Q3 26:54,hot,%s from %P and %M,guard,Playing a half back role,,,,,Forward,18,0,0,0,3.32,24.93,8.12,,,,2,0,1,84,79,361,0,27,16,31,32,26,31,0,0,2,6,0,6,0,1,8,11,2,1,0
1009260,Sam,Flanders,SK,14,81,70,104,67,90,10,10,7,3,0,1,1,0,0,Q3 26:54,hot,%P and %M plus %T,guard,Started at half back,,,,,Midfielder,9,0,0,0,40.12,67.57,59.48,,,,3,3,2,75,82,358,1,23,16,28,29,30,25,0,0,0,3,0,5,1,0,7,5,4,1,0
295467,Jack,Macrae,SK,15,80,74,99,66,90,4,16,5,5,0,1,0,0,0,Q3 26:54,hot,%P including %B... also %M and %T,shovel,Playing midfield,,,,,Midfielder,6,0,0,0,51.64,0.41,0.43,,,,4,1,0,85,58,68,0,20,21,44,35,16,18,0,0,0,6,0,3,0,0,5,3,1,0,0
1020855,Max,Hall,SK,15,77,72,94,62,81,9,9,2,3,0,2,0,2,0,Q3 26:54,hot,First goal... %P and %M plus %T... %s as well,shovel,Started in the middle,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,8,6,2,66,81,341,0,30,26,25,23,22,23,0,0,0,8,0,6,1,0,2,7,1,1,0
1001028,Jack,Silvagni,SK,18,75,69,98,62,78,11,4,10,1,0,0,0,0,0,Q3 26:54,hot,%P including %K... also %M,job,In defence on Fawcett,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,5,0,2,86,91,206,0,35,32,30,23,10,14,0,0,0,3,0,1,0,2,8,10,0,1,0
1004912,Tom,De Koning,SK,16,62,85,72,60,76,6,7,2,1,16,1,3,2,0,Q3 26:54,ruck,%H... also %P and %M... and booted %s... not helped by %F... Tandem ruck with Marshall,,,,0,,,Ruck,21,1,58,0,0.0,16.85,9.56,,,,7,3,4,69,68,252,0,35,41,16,23,11,21,0,0,1,4,6,2,2,1,1,5,0,1,0
1027875,Darcy,Wilson,SK,14,60,82,72,53,69,7,9,5,0,0,0,0,1,0,Q3 26:54,wing,%P and %M plus %s... Starting at half forward,,,,,,,Midfielder,22,0,0,0,39.02,1.6,1.32,,,,3,1,0,93,80,183,0,21,32,17,19,22,31,0,0,1,6,0,3,0,0,5,7,0,0,0
1023270,Marcus,Windhager,SK,12,56,39,73,39,57,9,6,0,4,0,1,0,0,0,Q3 26:54,shovel,%P and %T... Started in the middle,,,,,,,Midfielder,2,0,0,0,12.8,2.61,3.68,,,,4,1,4,60,81,117,0,33,22,10,5,13,12,0,0,1,2,0,2,0,0,0,4,2,3,0
992468,Rowan,Marshall,SK,9,56,57,65,54,66,6,7,3,0,16,3,2,0,2,Q3 26:54,ruckfwd,%H... also %P and %M... and kicked %s... helped out by %4FF... Starting forward on Grayand tandem rucking with De Koning,,,,,,,Ruck,19,0,0,0,9.26,0.94,1.34,,,,9,2,5,38,72,66,0,24,23,17,18,15,16,0,0,0,6,6,1,2,0,3,1,2,3,0
1020137,Mattaes,Phillipou,SK,11,52,63,66,47,64,7,5,3,2,0,0,3,2,1,Q3 26:54,midfwd,%P and %M plus %T... %s as well... not helped by %F... Rotating in attack and midfield,,,,,,,Midfielder,25,0,0,0,0.62,64.22,35.11,,,,3,0,3,75,83,261,0,34,44,21,17,-3,2,0,0,1,6,0,3,0,0,3,4,3,0,0
1036769,Charlie,Banfield,SK,8,45,35,58,33,42,6,2,1,3,0,2,0,1,0,Q3 26:54,rookie,First game... %P including %K... also %T... and booted %s,wing,Rotating in midfield,,,,,,36,0,0,0,0.0,1.28,4.19,,,,4,0,1,37,59,147,1,14,10,3,1,28,24,0,0,0,2,0,3,1,0,1,2,3,1,0
1011994,Ryan,Byrnes,SK,3,39,58,48,34,49,7,7,2,0,0,0,1,0,1,Q3 26:54,wing,%P and %M plus %s... Playing a wing role,,,,,,,Midfielder,13,0,0,0,0.13,0.04,0.05,,,,3,1,2,85,79,187,0,4,7,20,30,15,21,0,0,1,5,0,1,1,0,2,5,1,1,0
1008312,Liam,Stocker,SK,3,35,46,44,30,39,3,5,4,1,0,0,0,0,0,Q3 26:54,guard,%M and %P... In defence,,,,,,,Back,14,0,0,0,0.04,0.26,0.16,,,,4,0,0,62,77,54,0,14,17,11,8,10,21,0,0,0,1,0,0,0,0,4,3,0,0,0
1002227,Jack,Higgins,SK,8,34,52,42,28,34,4,2,2,1,0,1,0,1,1,Q3 26:54,sore,Left knee ligament tweak in Q1 when landing after a contest but returned... %s from %P and %M,pocket,Starting forward,,,,,Forward,1,0,0,0,0.04,0.49,0.41,,,,3,1,1,83,70,98,0,10,16,4,8,20,28,0,0,1,5,0,0,1,0,2,3,1,0,0
1018018,Cooper,Sharman,SK,9,34,34,40,31,36,3,2,3,0,0,0,0,2,0,Q3 26:54,spearhead,%P and %M plus %s... Playing forward on Gray,,,,,,,Back,43,0,0,0,0.09,0.14,0.11,,,,1,0,1,80,82,94,1,14,12,20,20,0,2,0,0,0,3,0,1,2,0,3,3,0,0,0
295584,Bradley,Hill,SK,3,33,34,42,26,36,7,3,2,0,0,0,0,0,0,Q3 26:54,wing,%M and %P... Playing a HFF role,,,,0,,,Back,8,9,76,0,0.0,0.59,0.87,,,,0,0,1,90,83,108,1,2,2,20,20,11,12,0,0,1,4,0,1,0,0,2,6,0,1,0
993480,Dougal,Howard,SK,2,33,30,41,28,36,5,4,3,0,0,1,0,0,0,Q3 26:54,job,%M and %P... In defence on Lynch,,,,0,,,Back,20,19,48,0,0.0,0.37,0.26,,,,2,0,2,77,89,119,0,10,13,15,12,8,5,0,0,0,2,0,1,0,0,3,3,0,2,0
1035198,Liam,O'Connell,SK,2,27,23,36,22,30,5,2,2,1,0,1,1,0,0,Q3 26:54,guard,%P including %K... also %M... Rotating in defence,,,,,,,Back,45,0,0,0,1.02,0.17,0.15,,,,3,0,2,71,85,39,0,16,16,8,8,3,-1,0,0,0,2,0,0,1,1,1,3,1,1,0
1005988,Liam,Henry,SK,1,23,30,28,19,25,4,3,1,0,0,1,0,0,1,Q3 26:54,wing,%P and %s... Playing a HFF role,,,,,,,Midfielder,23,0,0,0,0.35,0.2,0.09,,,,4,0,0,57,60,79,1,10,16,0,0,13,14,0,0,0,2,0,1,0,0,1,1,3,0,0
1023784,Anthony,Caminiti,SK,7,17,24,24,16,24,3,1,0,2,0,1,3,1,0,Q3 26:54,sore,Right knee knock in Q3 in a contest with Vlastuin but returned... %s from %P and %T... conceded %F,spearhead,In attack on Miller,,,,,Forward,47,0,0,0,0.18,0.13,0.16,,,,2,1,3,75,87,13,0,17,17,-4,2,4,5,0,0,0,2,0,0,0,0,0,2,1,0,0
1031829,James,Trezise,RI,14,84,64,108,68,87,12,7,8,2,0,2,0,0,0,Q3 26:54,hot,%P and %M plus %T,guard,Rotating at half back,,,,,Back,36,0,0,0,1.77,0.31,0.22,,,,4,1,3,84,80,165,1,23,10,37,32,24,22,0,0,0,5,0,1,0,0,8,11,0,1,0
992049,Jayden,Short,RI,13,77,97,98,62,84,13,8,6,1,0,0,0,0,0,Q3 26:54,hot,%P and %M,guard,Starting on a HBF,,,,,Midfielder,15,0,0,0,4.96,0.62,0.81,,,,4,0,0,100,90,301,0,40,52,20,25,17,20,0,0,0,0,0,1,0,0,6,13,0,0,0
1002403,Ben,Miller,RI,10,72,67,97,58,75,12,2,9,2,0,0,1,0,0,Q3 26:54,job,%P including %K... also %M and %T... In defence on Caminiti,,,,,,,Back,12,0,0,0,0.31,0.6,0.14,,,,2,0,1,92,100,255,0,24,26,14,13,34,28,0,0,0,0,0,0,0,1,8,11,1,0,0
294674,Nick,Vlastuin,RI,9,60,92,78,50,66,10,6,4,2,0,4,2,0,0,Q3 26:54,sore,Sore after a clash with Caminiti in Q3... %P and %M plus %T... aided by %4FF,guard,Starting in defence on Byrnes,,,,,Back,1,0,0,0,0.09,0.25,0.35,,,,8,0,2,93,77,247,0,28,37,27,38,5,17,0,0,0,2,0,0,0,0,4,9,1,0,0
1006133,Jack,Ross,RI,4,55,55,71,42,57,7,6,3,3,0,1,0,0,0,Q3 26:54,shovel,%P and %M plus %T... Starting on ball,,,,,,,Midfielder,5,0,0,0,0.04,0.51,0.63,,,,6,3,4,69,81,247,0,11,11,21,20,23,24,0,0,1,4,0,3,0,1,2,4,1,2,0
998172,Tim,Taranto,RI,9,55,65,70,43,56,10,2,3,1,0,0,0,1,2,Q3 26:54,sore,Right foot restrapped in Q2... %P including %K... also %M... and scored %s,shovel,Starting in midfield,,0,,,Midfielder,14,20,91,0,0.0,0.6,0.77,,,,3,4,0,75,82,379,0,15,16,27,33,13,16,0,0,1,7,0,4,1,0,3,7,3,0,0
1028498,Jonty,Faull,RI,14,51,32,65,47,61,6,5,6,1,0,0,2,1,1,Q3 26:54,spearhead,Booted %s from %G and %P... Playing key forward on Wilkie,,,,,,,Forward,8,0,0,0,0.0,0.21,0.17,,,,2,0,3,54,80,199,0,0,0,43,30,8,2,0,0,0,4,0,2,2,0,6,4,2,0,0
993903,Jacob,Hopper,RI,4,48,56,64,39,57,7,6,3,3,0,0,2,0,0,Q3 26:54,shovel,%P and %M plus %T... Starting in midfield,,,,0,,,Midfielder,2,18,80,0,0.0,0.25,0.16,,,,6,2,2,76,76,200,0,15,17,32,33,1,6,0,0,0,2,0,0,0,0,3,6,0,0,0
1032081,Patrick,Retschko,RI,4,45,37,60,38,54,9,4,4,1,0,0,2,0,0,Q3 26:54,guard,%P and %M... Rotating at half back,,,,,,,Midfielder,33,0,0,0,0.0,9.08,13.45,,,,0,0,4,84,84,369,1,10,15,22,14,13,8,0,0,0,1,0,0,0,0,4,7,0,2,0
1026974,Noah,Roberts-Thomson,RI,9,42,41,51,34,42,4,3,1,2,0,1,0,2,0,Q3 26:54,rookie,First game... %P and %T plus %s,wing,Playing defensive forward,,,,,,27,0,0,0,0.0,0.23,0.35,,,,2,1,1,71,66,156,1,28,34,8,0,6,7,0,0,0,2,0,1,0,0,1,3,1,0,0
1002245,Noah,Balta,RI,9,40,42,47,38,47,4,4,3,0,8,0,1,1,0,Q3 26:54,ruck,%P and %M plus %s... Tandem ruck with Hayes-Brown,,,,0,,,Back,21,0,0,0,0.0,0.41,0.51,,,,5,3,3,75,80,84,0,11,13,12,16,17,13,0,0,0,3,3,0,2,2,1,2,1,1,0
1023275,Seth,Campbell,RI,3,40,56,50,34,48,6,7,2,1,0,1,1,0,0,Q3 26:54,shovel,%P and %M... Started in the middle,,,,,,,Forward,44,0,0,0,0.09,0.25,0.27,,,,6,1,2,76,76,118,0,19,23,10,13,11,20,0,0,1,2,0,1,0,0,2,5,1,0,0
295203,Nathan,Broad,RI,3,39,46,50,33,42,6,3,5,0,0,0,0,0,0,Q3 26:54,guard,%M and %P... In defence,,,,0,,,Back,35,15,47,0,0.0,0.22,0.21,,,,0,0,2,88,89,154,0,26,34,10,7,3,5,0,0,0,0,0,1,0,0,5,5,0,1,0
1028521,Luke,Trainor,RI,3,38,9,52,30,39,8,0,4,1,0,1,1,0,0,Q3 26:54,sore,Dislocated thumb very early in Q1 but returned when it was put back in... %P including %B... also %M,guard,Playing in defence,,,,,Back,11,0,0,0,0.0,1.22,0.41,,,,0,0,5,37,78,123,0,12,-6,16,13,10,2,0,0,0,1,0,1,0,0,4,3,3,2,0
1036579,Samuel,Grlj,RI,3,35,31,43,28,40,3,7,1,2,0,0,0,0,1,Q3 26:54,guard,%P and %T plus %s... Rotating at half back,,,,,,,,24,0,0,0,0.0,62.89,57.16,,,,0,0,1,80,80,165,0,8,3,20,18,7,10,0,0,0,2,0,2,0,0,1,2,1,0,0
