player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
1027790,Hugo,Garcia,SK,25,88,99,113,65,87,11,8,2,6,0,3,0,1,0,Q3 19:05,hot,%P and %M plus %T... %s as well... helped out by %4FF,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,11,6,3,78,69,309,0,27,24,40,58,21,17,0,0,3,7,0,3,0,0,2,7,2,2,0
296422,Callum,Wilkie,SK,13,83,80,109,66,84,15,3,9,1,0,1,0,0,0,Q3 19:05,sore,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,2,0,0,94,100,182,0,27,22,42,36,14,22,0,0,0,2,0,0,0,1,8,14,1,0,0
994389,Jack,Sinclair,SK,14,79,89,102,62,84,13,7,6,2,0,0,0,0,0,Q3 19:05,hot,%P and %M plus %T,guard,Starting at half back,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,5,1,0,70,81,378,1,26,24,34,33,19,32,0,0,0,7,0,3,0,0,6,9,4,0,0
295467,Jack,Macrae,SK,14,75,71,93,61,84,4,15,4,5,0,1,0,0,0,Q3 19:05,hot,%P including %B... also %T and %M,shovel,Playing midfield,,,,,Midfielder,6,0,0,0,51.64,0.41,0.43,,,,4,1,0,84,59,69,1,20,21,44,35,11,15,0,0,0,5,0,3,0,0,4,3,1,0,0
1013233,Jack,Carroll,SK,13,73,68,95,59,76,12,4,8,1,0,0,0,0,1,Q3 19:05,hot,%s from %P and %M,guard,Playing a half back role,,,,,Forward,18,0,0,0,3.32,24.93,8.12,,,,2,0,1,81,77,306,0,27,16,31,32,15,20,0,0,1,5,0,5,0,1,7,9,2,1,0
1009260,Sam,Flanders,SK,13,69,62,88,58,78,9,9,6,2,0,1,1,0,0,Q3 19:05,hot,%P and %M plus %T,guard,Started at half back,,,,,Midfielder,9,0,0,0,40.12,67.57,59.48,,,,3,3,2,77,84,309,0,23,16,28,29,18,17,0,0,0,2,0,5,0,0,6,5,3,1,0
1001028,Jack,Silvagni,SK,9,65,59,86,53,66,10,2,9,1,0,0,0,0,0,Q3 19:05,job,%P including %K... also %M... In defence on Fawcett,,,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,4,0,2,83,90,196,0,35,32,30,23,0,4,0,0,0,2,0,1,0,2,7,9,0,1,0
1020855,Max,Hall,SK,13,63,61,78,49,66,8,8,1,3,0,2,0,1,0,Q3 19:05,shovel,First goal... %P and %T plus %s... Started in the middle,,,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,7,7,2,68,79,292,0,30,26,25,23,8,12,0,0,0,6,0,6,0,0,1,6,1,1,0
1027875,Darcy,Wilson,SK,14,60,80,72,53,69,7,9,5,0,0,0,0,1,0,Q3 19:05,wing,%P and %M plus %s... Starting at half forward,,,,,,,Midfielder,22,0,0,0,39.02,1.6,1.32,,,,3,1,0,93,82,183,1,21,32,17,19,22,29,0,0,1,6,0,3,0,0,5,7,0,0,0
1004912,Tom,De Koning,SK,16,59,80,68,58,73,5,7,2,1,16,1,3,2,0,Q3 19:05,ruck,%H... also %P and %M... and scored %s... not helped by %F... Tandem ruck with Marshall,,,,0,,,Ruck,21,1,58,0,0.0,16.85,9.56,,,,7,3,4,66,65,205,0,35,41,16,23,8,16,0,0,1,4,6,2,2,1,1,4,0,1,0
