player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
1027790,Hugo,Garcia,SK,19,67,83,85,51,69,8,7,2,4,0,1,0,1,0,Q2 24:13,hot,%P and %M plus %T... %s as well,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,8,4,2,86,76,217,1,27,24,40,59,0,0,0,0,3,6,0,2,0,0,2,6,1,1,0
1001028,Jack,Silvagni,SK,9,65,60,86,53,66,10,2,9,1,0,0,0,0,0,Q2 24:13,hot,%P including %K... also %M,job,In defence on Fawcett,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,4,0,1,83,99,217,1,35,32,30,28,0,0,0,0,0,2,0,1,0,2,7,9,0,1,0
296422,Callum,Wilkie,SK,9,60,49,80,48,60,10,1,8,1,0,0,0,0,0,Q2 24:13,sore,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,1,0,0,100,100,76,0,27,22,33,27,0,0,0,0,0,1,0,0,0,1,7,10,0,0,0
1013233,Jack,Carroll,SK,8,52,38,68,43,54,7,3,7,1,0,0,0,0,0,Q2 24:13,hot,%P and %M,guard,Playing a half back role,,,,,Forward,18,0,0,0,3.32,24.93,8.12,,,,1,0,1,80,77,132,0,27,16,25,22,0,0,0,0,0,1,0,2,0,1,6,5,1,1,0
994389,Jack,Sinclair,SK,5,52,47,68,41,54,7,4,5,2,0,0,0,0,0,Q2 24:13,hot,%P and %M plus %T,guard,Starting at half back,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,2,1,0,72,79,212,0,26,24,26,23,0,0,0,0,0,3,0,1,0,0,5,4,3,0,0
1020855,Max,Hall,SK,8,49,45,60,39,51,8,5,1,1,0,2,0,1,0,Q2 24:13,hot,First goal... %P and %s,shovel,Started in the middle,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,5,6,2,76,80,308,0,30,26,19,19,0,0,0,0,0,6,0,6,0,0,1,6,1,1,0
1020137,Mattaes,Phillipou,SK,10,45,58,55,41,55,6,5,2,1,0,0,2,2,1,Q2 24:13,midfwd,%P and %M plus %s... Rotating in attack and midfield,,,,,,,Midfielder,25,0,0,0,0.62,64.22,35.11,,,,3,0,2,81,81,270,0,34,44,11,14,0,0,0,0,1,6,0,3,0,0,2,4,2,0,0
295467,Jack,Macrae,SK,4,45,43,56,36,51,3,9,2,3,0,0,0,0,0,Q2 24:13,shovel,%P including %B... also %T and %M... Playing midfield,,,,,,,Midfielder,6,0,0,0,51.64,0.41,0.43,,,,2,0,0,83,53,113,0,20,21,25,22,0,0,0,0,0,3,0,3,0,0,2,2,1,0,0
992468,Rowan,Marshall,SK,5,44,43,51,42,52,4,6,3,0,11,1,1,0,2,Q2 24:13,ruckfwd,%H... also %P and %M... and kicked %s... Starting forward on Grayand tandem rucking with De Koning,,,,,,,Ruck,19,0,0,0,9.26,0.94,1.34,,,,7,2,2,50,71,49,0,24,23,20,20,0,0,0,0,0,4,3,1,2,0,3,1,2,1,0
1009260,Sam,Flanders,SK,4,43,36,54,38,51,7,6,4,0,0,1,1,0,0,Q2 24:13,guard,%P and %M... Started at half back,,,,,,,Midfielder,9,0,0,0,40.12,67.57,59.48,,,,2,2,2,69,77,251,0,23,16,20,20,0,0,0,0,0,1,0,5,0,0,4,3,3,1,0
1023270,Marcus,Windhager,SK,8,43,27,57,29,42,6,4,0,4,0,1,0,0,0,Q2 24:13,shovel,%P and %T... Started in the middle,,,,,,,Midfielder,2,0,0,0,12.8,2.61,3.68,,,,2,0,3,60,81,27,0,33,22,10,5,0,0,0,0,1,1,0,1,0,0,0,3,1,2,0
1004912,Tom,De Koning,SK,9,42,48,49,40,51,4,5,1,1,12,1,2,1,0,Q2 24:13,ruck,%H with %P... also %s... Tandem ruck with Marshall,,,,0,,,Ruck,21,1,58,0,0.0,16.85,9.56,,,,5,3,3,66,63,159,0,35,41,7,7,0,0,0,0,1,3,3,2,1,0,1,3,0,1,0
1027875,Darcy,Wilson,SK,8,38,48,46,33,42,5,4,3,0,0,0,0,1,0,Q2 24:13,wing,%P and %M plus %s... Starting at half forward,,,,,,,Midfielder,22,0,0,0,39.02,1.6,1.32,,,,2,0,0,88,75,149,0,21,32,17,16,0,0,0,0,0,4,0,2,0,0,3,5,0,0,0
1018018,Cooper,Sharman,SK,9,34,32,40,31,36,3,2,3,0,0,0,0,2,0,Q2 24:13,spearhead,%P and %M plus %s... Playing forward on Gray,,,,,,,Back,43,0,0,0,0.09,0.14,0.11,,,,1,0,1,80,79,94,0,14,12,20,20,0,0,0,0,0,3,0,1,2,0,3,3,0,0,0
1035198,Liam,O'Connell,SK,2,24,24,31,19,24,3,2,2,1,0,1,0,0,0,Q2 24:13,guard,%M and %P... Rotating in defence,,,,,,,Back,45,0,0,0,1.02,0.17,0.15,,,,3,0,0,80,84,32,0,16,16,8,8,0,0,0,0,0,2,0,0,1,1,1,2,1,0,0
993480,Dougal,Howard,SK,2,23,23,29,19,24,4,2,2,0,0,1,0,0,0,Q2 24:13,job,%M and %P... In defence on Lynch,,,,0,,,Back,20,19,48,0,0.0,0.37,0.26,,,,2,0,1,83,90,68,0,10,13,13,10,0,0,0,0,0,1,0,0,0,0,2,3,0,1,0
295584,Bradley,Hill,SK,1,22,21,28,17,24,5,2,1,0,0,0,0,0,0,Q2 24:13,wing,%P including %K... Playing a HFF role,,,,0,,,Back,8,9,76,0,0.0,0.59,0.87,,,,0,0,1,85,94,50,1,2,2,20,19,0,0,0,0,1,2,0,1,0,0,1,4,0,1,0
1008312,Liam,Stocker,SK,1,19,18,24,16,21,1,3,2,1,0,0,0,0,0,Q2 24:13,guard,%M and %P... In defence,,,,,,,Back,14,0,0,0,0.04,0.26,0.16,,,,2,0,0,50,79,63,0,14,17,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1036769,Charlie,Banfield,SK,1,17,11,24,10,15,3,0,0,2,0,0,0,0,0,Q2 24:13,rookie,First game... %P and %T,wing,Rotating in midfield,,,,,,36,0,0,0,0.0,1.28,4.19,,,,1,0,0,0,63,83,1,14,10,3,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
1011994,Ryan,Byrnes,SK,1,16,25,19,15,24,3,5,0,0,0,0,1,0,0,Q2 24:13,tigger,%P... Playing a wing role on Vlastuin,,,,,,,Midfielder,13,0,0,0,0.13,0.04,0.05,,,,2,1,2,87,77,118,0,4,7,12,18,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0
1002227,Jack,Higgins,SK,0,14,21,18,10,13,2,1,0,1,0,1,0,0,1,Q2 24:13,sore,Left knee ligament tweak in Q1 when landing after a contest... %s from %P,pocket,Starting forward,,,,,Forward,1,0,0,0,0.04,0.49,0.41,,,,2,1,1,66,65,31,0,10,16,4,5,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0
1023784,Anthony,Caminiti,SK,6,13,19,18,14,21,3,1,0,1,0,1,3,1,0,Q2 24:13,spearhead,%s from %P... conceded %F... In attack on Miller,,,,,,,Forward,47,0,0,0,0.18,0.13,0.16,,,,2,1,3,75,87,13,0,17,17,-4,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0
1005988,Liam,Henry,SK,0,10,15,12,8,12,2,2,0,0,0,0,0,0,0,Q2 24:13,wing,%P... Playing a HFF role,,,,,,,Midfielder,23,0,0,0,0.35,0.2,0.09,,,,2,0,0,75,68,37,1,10,16,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
294674,Nick,Vlastuin,RI,5,55,75,72,44,57,9,4,4,2,0,3,1,0,0,Q2 24:13,hot,%P and %M plus %T... umps paid him %4FF,guard,Starting in defence on Byrnes,,,,,Back,1,0,0,0,0.09,0.25,0.35,,,,6,0,1,92,88,233,1,28,37,27,38,0,0,0,0,0,2,0,0,0,0,4,8,1,0,0
1031829,James,Trezise,RI,4,51,37,65,42,54,7,5,5,1,0,1,0,0,0,Q2 24:13,hot,%M and %P,guard,Rotating at half back,,,,,Back,36,0,0,0,1.77,0.31,0.22,,,,3,1,2,75,75,17,0,23,10,28,27,0,0,0,0,0,3,0,0,0,0,5,6,0,1,0
992049,Jayden,Short,RI,3,50,68,64,39,54,9,5,3,1,0,0,0,0,0,Q2 24:13,hot,%P and %M,guard,Starting on a HBF,,,,,Midfielder,15,0,0,0,4.96,0.62,0.81,,,,3,0,0,100,96,269,0,40,52,10,16,0,0,0,0,0,0,0,1,0,0,3,9,0,0,0
993903,Jacob,Hopper,RI,3,44,38,58,33,45,5,4,3,3,0,0,0,0,0,Q2 24:13,shovel,%P and %M plus %T... Starting in midfield,,,,0,,,Midfielder,2,18,80,0,0.0,0.25,0.16,,,,2,0,0,77,73,203,0,15,17,29,21,0,0,0,0,0,2,0,0,0,0,3,5,0,0,0
1026974,Noah,Roberts-Thomson,RI,8,36,34,43,30,36,4,2,1,1,0,1,0,2,0,Q2 24:13,rookie,First game... %P and %s,wing,Playing defensive forward,,,,,,27,0,0,0,0.0,0.23,0.35,,,,2,1,1,66,69,163,1,28,34,8,0,0,0,0,0,0,2,0,1,0,0,1,3,1,0,0
998172,Tim,Taranto,RI,7,36,36,45,28,37,6,2,1,1,0,0,0,1,1,Q2 24:13,sore,Right foot restrapped in Q2... %P including %K... and scored %s,shovel,Starting in midfield,,0,,,Midfielder,14,20,91,0,0.0,0.6,0.77,,,,2,4,0,75,80,184,0,15,16,21,20,0,0,0,0,0,4,0,1,0,0,1,3,2,0,0
1002403,Ben,Miller,RI,3,32,35,42,26,33,6,1,4,0,0,0,0,0,0,Q2 24:13,job,%P including %K... also %M... In defence on Caminiti,,,,,,,Back,12,0,0,0,0.31,0.6,0.14,,,,1,0,0,100,100,140,0,24,26,8,9,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0
1032081,Patrick,Retschko,RI,3,32,29,42,29,42,7,4,3,0,0,0,2,0,0,Q2 24:13,guard,%P and %M... Rotating at half back,,,,,,,Midfielder,33,0,0,0,0.0,9.08,13.45,,,,0,0,3,90,92,300,1,10,15,22,14,0,0,0,0,0,1,0,0,0,0,3,6,0,1,0
1006133,Jack,Ross,RI,2,30,27,39,22,30,4,3,1,2,0,1,0,0,0,Q2 24:13,shovel,%P and %T... Starting on ball,,,,,,,Midfielder,5,0,0,0,0.04,0.51,0.63,,,,3,1,4,57,77,176,0,11,11,19,16,0,0,0,0,1,2,0,3,0,0,1,2,0,2,0
295203,Nathan,Broad,RI,3,30,42,38,26,33,4,3,4,0,0,0,0,0,0,Q2 24:13,guard,%M and %P... In defence,,,,0,,,Back,35,15,47,0,0.0,0.22,0.21,,,,0,0,0,100,83,85,0,26,34,4,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
1023275,Seth,Campbell,RI,3,29,36,36,26,36,5,5,2,0,0,1,1,0,0,Q2 24:13,shovel,%P and %M... Started in the middle,,,,,,,Forward,44,0,0,0,0.09,0.25,0.27,,,,4,0,2,70,72,119,0,19,23,10,13,0,0,0,0,1,1,0,1,0,0,2,4,1,0,0
1028521,Luke,Trainor,RI,2,28,7,37,22,27,6,0,3,0,0,1,0,0,0,Q2 24:13,sore,Dislocated thumb very early in Q1 but returned when it was put back in... %P including %B... also %M,guard,Playing in defence,,,,,Back,11,0,0,0,0.0,1.22,0.41,,,,0,0,3,50,73,75,0,12,-6,16,13,0,0,0,0,0,1,0,0,0,0,3,3,2,1,0
1002245,Noah,Balta,RI,7,23,28,28,22,27,3,1,2,0,3,0,1,1,0,Q2 24:13,ruck,%P and %M plus %s... Tandem ruck with Hayes-Brown,,,,0,,,Back,21,0,0,0,0.0,0.41,0.51,,,,3,2,2,75,77,40,0,11,13,12,15,0,0,0,0,0,1,2,0,1,1,1,2,0,1,0
1028498,Jonty,Faull,RI,2,23,14,29,20,25,3,2,3,0,0,0,0,0,1,Q2 24:13,spearhead,Booted %s from %G and %P... Playing key forward on Wilkie,,,,,,,Forward,8,0,0,0,0.0,0.21,0.17,,,,2,0,0,60,79,25,0,0,0,23,14,0,0,0,0,0,3,0,0,1,0,2,1,2,0,0
1035199,Oliver,Hayes-Brown,RI,1,19,16,24,17,22,2,3,1,1,1,2,1,0,0,Q2 24:13,ruck,%P... Tandem ruck with Balta,,,,,,,Ruck,47,0,0,0,0.27,0.17,0.68,,,,3,2,1,80,49,30,0,0,0,19,16,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0
1036103,Campbell,Gray,RI,2,18,25,22,16,21,2,3,2,0,0,0,0,0,0,Q2 24:13,injured,Hamstring injury in Q2... %P and %M,job,Playing key defender on Sharman,,,,,Forward,50,0,0,0,0.0,0.31,0.37,,,,2,0,0,100,59,51,1,18,26,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
1036579,Samuel,Grlj,RI,1,18,11,21,15,22,1,5,0,1,0,0,0,0,1,Q2 24:13,guard,%P including %B... and kicked %s... Rotating at half back,,,,,,,,24,0,0,0,0.0,62.89,57.16,,,,0,0,1,66,77,75,0,8,3,10,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1023056,Steely,Green,RI,0,16,14,20,13,18,1,3,1,1,0,0,0,0,0,Q2 24:13,wing,%P... Playing half forward,,,,,,,Midfielder,48,0,0,0,0.18,0.26,0.18,,,,2,0,0,50,81,0,0,14,12,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1027099,Sam,Cumming,RI,1,12,10,16,13,21,3,3,1,0,0,0,2,0,0,Q2 24:13,shovel,%P... Rotating in midfield,,,,,,,,22,0,0,0,0.0,3.29,5.62,,,,1,2,3,83,78,75,0,-2,-2,14,12,0,0,0,0,0,2,0,2,0,0,1,2,1,0,0
1017114,Tyler,Sonsie,RI,0,10,10,12,9,12,1,2,1,0,0,0,0,0,0,Q2 24:13,wing,%P... Starting on a HFF,,,,,,,Midfielder,40,0,0,0,0.4,0.47,0.31,,,,2,0,0,66,78,40,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1033059,Tom,Burton,RI,0,3,7,3,5,9,0,3,0,0,0,0,1,0,0,Q2 24:13,sore,Left shoulder knock in Q2... %P,wing,Rotating in midfield,,,,,,45,0,0,0,0.0,0.61,0.12,,,,2,1,1,66,82,31,0,-1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293813,Tom J.,Lynch,RI,0,2,3,3,3,6,1,1,0,0,0,0,1,0,0,Q2 24:13,spearhead,%P... Starting forward on Howard,,,,0,,,Forward,19,10,67,0,0.0,0.26,0.2,,,,1,0,2,50,88,12,1,-3,-2,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1022383,Liam,Fawcett,RI,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,Q2 24:13,spearhead,Playing a key forward role on Silvagni,,,,,,,Forward,43,0,0,0,0.09,0.17,0.53,,,,0,0,1,0,75,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
