player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
1001028,Jack,Silvagni,SK,7,47,45,62,39,48,8,1,7,0,0,0,0,0,0,Q2 8:28,hot,%P including %K... also %M,job,In defence on Fawcett,,0,,,Forward,3,14,48,0,0.0,0.22,0.72,,,,3,0,1,77,100,226,0,35,32,12,13,0,0,0,0,0,1,0,1,0,2,5,7,0,1,0
1023270,Marcus,Windhager,SK,7,40,25,53,27,39,5,4,0,4,0,1,0,0,0,Q2 8:28,hot,%P and %T,shovel,Started in the middle,,,,,Midfielder,2,0,0,0,12.8,2.61,3.68,,,,2,0,3,55,88,31,0,33,22,7,3,0,0,0,0,1,1,0,1,0,0,0,2,1,2,0
1020855,Max,Hall,SK,8,39,37,48,30,39,7,3,0,1,0,2,0,1,0,Q2 8:28,hot,First goal... %P and %s,shovel,Started in the middle,,,,,Midfielder,40,0,0,0,0.0,0.99,0.85,,,,4,5,2,70,87,249,0,30,26,9,11,0,0,0,0,0,4,0,5,0,0,0,5,1,1,0
1027790,Hugo,Garcia,SK,2,36,40,47,26,36,4,4,1,3,0,1,0,0,0,Q2 8:28,hot,%P and %T,shovel,Playing on ball,,,,,Midfielder,34,0,0,0,0.8,0.26,0.38,,,,6,2,2,87,80,85,1,27,24,9,16,0,0,0,0,1,3,0,1,0,0,1,3,0,1,0
1004912,Tom,De Koning,SK,8,35,39,42,31,38,4,2,1,1,8,1,1,1,0,Q2 8:28,hot,%H with %P... also %s,ruck,Tandem ruck with Marshall,,0,,,Ruck,21,1,58,0,0.0,16.85,9.56,,,,3,3,2,83,60,149,1,35,41,0,-2,0,0,0,0,1,2,2,2,1,0,1,3,0,1,0
296422,Callum,Wilkie,SK,3,35,28,46,29,36,6,1,5,0,0,0,0,0,0,Q2 8:28,sore,Heavy knee to the back by Lynch in Q1 freshened up the bruise he got last week... %P including %K... also %M,job,In defence on Faull,,,,,Back,44,0,0,0,0.31,0.45,0.56,,,,1,0,0,100,100,33,0,27,22,8,6,0,0,0,0,0,1,0,0,0,1,4,6,0,0,0
994389,Jack,Sinclair,SK,3,35,30,46,28,36,5,2,4,1,0,0,0,0,0,Q2 8:28,hot,%P including %K... also %M,guard,Starting at half back,,,,,Back,35,0,0,0,22.1,13.7,12.38,,,,1,1,0,71,81,163,0,26,24,9,6,0,0,0,0,0,2,0,1,0,0,4,3,2,0,0
1018018,Cooper,Sharman,SK,9,34,33,40,31,36,3,2,3,0,0,0,0,2,0,Q2 8:28,hot,%P and %M plus %s,spearhead,Playing forward on Gray,,,,,Back,43,0,0,0,0.09,0.14,0.11,,,,1,0,1,80,83,94,0,14,12,20,21,0,0,0,0,0,3,0,1,2,0,3,3,0,0,0
1013233,Jack,Carroll,SK,3,33,24,44,26,33,5,1,4,1,0,0,0,0,0,Q2 8:28,hot,%P including %K... also %M,guard,Playing a half back role,,,,,Forward,18,0,0,0,3.32,24.93,8.12,,,,0,0,1,66,68,141,0,27,16,6,8,0,0,0,0,0,1,0,2,0,0,4,3,1,1,0
992468,Rowan,Marshall,SK,3,33,36,38,32,40,3,5,2,0,9,1,1,0,1,Q2 8:28,hot,%H... also %P and %M... and kicked %s,ruckfwd,Starting forward on Grayand tandem rucking with De Koning,,,,,Ruck,19,0,0,0,9.26,0.94,1.34,,,,6,2,2,62,75,38,0,24,23,9,13,0,0,0,0,0,3,3,1,1,0,2,1,1,1,0
