team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Port Adelaide,2026,1,Richmond,5,W,39,2,2.0,1,3,,,,5.0,,,,2,,1,,1,3.0,,,,,,67,2026-03-29
Port Adelaide,2026,2,Adelaide,17,W,39,2,,2,4,1.0,1.0,,,,,,3,,3,,4,,,,,,1.0,50,2026-06-21
Port Adelaide,2026,3,North Melbourne,18,W,39,5,1,,5,,1,,1,1,2,1,3,2,3,,3,2,,,,,1,56,2026-06-28
