team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Western Bulldogs,2026,1,Adelaide,15,L,35,2,,8,10,,,,3,,,,,,,,7,3,,,,,,67,2026-06-07
Western Bulldogs,2026,2,St Kilda,16,W,35,6,2.0,3,9,1.0,,,3,1.0,2.0,,2.0,1.0,,,3,6,1.0,,,,,67,2026-06-14
Western Bulldogs,2026,3,Sydney,18,L,35,3,1.0,7,10,,2.0,,4,,1.0,1.0,1.0,1.0,1.0,,6,4,,,1.0,,,66,2026-06-28
Western Bulldogs,2026,4,West Coast,19,W,35,3,2,,3,,,,5,,1,,1,,1,,,3,,,,,,63,2026-07-05
