team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Port Adelaide,2025,1↑,Essendon,4,L,37,2,2,,2,,1.0,,,,,,,,,,,2,,1,,,,22,2025-03-22
Port Adelaide,2025,2,Hawthorn,6,W,37,7,1,4.0,11,1.0,,,2.0,,1.0,1.0,,,,,4.0,8,,1,1.0,,,67,2025-04-05
Port Adelaide,2025,3,Sydney,7,W,37,3,2,4.0,7,1.0,,,2.0,,2.0,,2.0,,,,3.0,4,,1,1.0,,,57,2025-04-12
Port Adelaide,2026,4,West Coast,14,W,26,7,2,2,9,1,2,,6,,5,,5,,1,,5,5,,2,1,,3,77,2026-05-31
