team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Brisbane Lions,2026,1,Western Bulldogs,1,L,21,3,3,3,6,1,,14,3,,,1,1,1,1,,4,4,,1,2,,,44,2026-03-01
Brisbane Lions,2026,2,Sydney,2,L,21,10,6,2,12,,,,,4,,,2,,1,,3,7,1,,6,,,90,2026-03-08
Brisbane Lions,2026,3,Melbourne,7,L,21,3,3,1,4,,,6,2,,,1,,2,,,2,3,,,2,,,31,2026-04-12
