team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Sydney,2025,1,Essendon,22,W,18,5,5,8,13,,2.0,,1,,2.0,1,2,,,,3,10,,2,1,,2,70,2025-07-26
Sydney,2025,2↓,Brisbane Lions,23,W,18,2,1,5,7,,,,2,,,1,3,,1.0,,4,4,,1,1,,1,46,2025-08-02
Sydney,2025,3↓,Geelong,24,L,18,1,,6,7,,,,2,,,,1,,,,4,2,,,,,,50,2025-08-09
