team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
North Melbourne,2025,1,Greater Western Sydney,23,L,47,4,2,2,6,3,1,,1,,,,,1,,,4,2,1,2,2.0,,,70,2025-08-02
North Melbourne,2025,2,Richmond,24,W,47,5,4,4,9,3,1,,1,,,,,1,,,6,3,2,3,,,1.0,79,2025-08-09
North Melbourne,2025,3,Adelaide,25,L,47,7,4,4,11,3,2,,3,,1,,,3,,,10,3,3,3,,,1,80,2025-08-16
North Melbourne,2026,4,Port Adelaide,2,W,47,7,4,2,9,3,1,2,1,,1,,1,3,1,,5,4,1,3,1,,,71,2026-03-08
North Melbourne,2026,5,West Coast,3,L,47,4,4,3,7,,,9,3,2,1,,,,,,2,4,1,,5,,,84,2026-03-15
North Melbourne,2026,6,Essendon,4,W,47,7,4,2,9,2,1,,1,,2,,,,,,3,6,2,2,1,,1,86,2026-03-22
North Melbourne,2026,7,Carlton,5,W,47,7,6,4,11,3,,11,4,,1,,,1,,,2,9,,3,,,1,90,2026-03-29
North Melbourne,2026,8,Brisbane Lions,6,L,47,6,8,6,12,2,1,5,3,,1,2,1,,,,8,4,5,3,2,,,83,2026-04-05
North Melbourne,2026,9,Richmond,7,W,47,4,4,5,9,3,,12,3,,,,,1,,,3,6,2,3,3,,,84,2026-04-12
