team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Melbourne,2026,1,Collingwood,14,W,44,3,3,1,4,1.0,,5,4,,,,1,,,,2,2,1.0,2,1,,,59,2026-05-31
Melbourne,2026,2,Essendon,15,W,44,4,2,1,5,,2.0,5,2,1.0,1.0,,3,,2.0,,2,3,,1,2,,1.0,68,2026-06-07
Melbourne,2026,3,Adelaide,16,L,44,3,1,2,5,,1,5,,2,,1,3,,2,,3,3,,,2,,,29,2026-06-14
