team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Greater Western Sydney,2025,1,Geelong,10,W,29,6,,7,13,,,,1.0,1.0,2,,4,1.0,,,5,8,,,1,1,,81,2025-05-03
Greater Western Sydney,2025,2,Fremantle,11,L,29,5,3.0,4,9,,1.0,,2.0,1.0,2,,3,,1.0,,2,7,,1.0,1,4,,77,2025-05-10
Greater Western Sydney,2025,3↓,Carlton,12,W,29,7,3.0,8,15,,,,,,5,,6,1.0,,,6,9,,,3,1,1.0,72,2025-05-17
Greater Western Sydney,2025,4,Richmond,13,W,29,2,1,5,7,1,,,5,,4,,1,1,,,2,5,,,1,,,68,2025-05-24
