team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Western Bulldogs,2026,1,Greater Western Sydney,2,W,28,3,1,3,6,,,2.0,,,1.0,,1,2,,,2,4,,,,,,50,2026-03-08
Western Bulldogs,2026,2,Geelong,7,L,28,6,4,4,10,1.0,,,2.0,,4.0,1.0,4,2,,,3,7,,1.0,1.0,,2.0,84,2026-04-12
Western Bulldogs,2026,3,Sydney,8,L,28,4,1,4,8,1.0,1.0,,1.0,,1.0,,5,1,4.0,,3,5,,1.0,1.0,,1.0,84,2026-04-19
Western Bulldogs,2026,4,Fremantle,9,L,28,5,1,6,11,2.0,1.0,,1.0,,,,2,4,2.0,,6,5,,1.0,1.0,,,63,2026-04-26
Western Bulldogs,2026,5,Port Adelaide,10,W,28,5,5,4,9,2.0,1.0,,3.0,,1.0,,3,1,2.0,,5,5,3.0,3.0,,,1.0,81,2026-05-03
Western Bulldogs,2026,6,Carlton,11,L,28,5,3,5,10,,1,,4,,3,,2,,1,,5,5,,1,,,,87,2026-05-10
