team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
West Coast,2025,1↑,Greater Western Sydney,5,L,38,3,2.0,2,5,,,,,,1,,,,,,2.0,3,,,,,,33,2025-03-29
West Coast,2025,2↑,Carlton,6,L,38,2,2.0,3,5,,,,,1.0,1,,1.0,,,,,5,,,,,,31,2025-04-05
West Coast,2025,3,Essendon,7,L,38,9,2.0,6,15,,1.0,,,,1,,5.0,,1.0,,6.0,9,,1.0,,,,72,2025-04-12
West Coast,2025,4↓,Hawthorn,8,L,38,1,,11,12,,,,2.0,,1,2.0,2.0,,,,6.0,7,,,1.0,,,51,2025-04-19
West Coast,2025,5↑,Melbourne,22,L,38,3,1,1,4,,,,1,,1,,,,,,,4,,,,,,22,2025-07-26
