team,year,games_played,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,date
Hawthorn,2026,1,Melbourne,18,L,21,12,12,4,16,,,1,2,2,1,,2,1,1,,7,8,6,1,6,,,80,2026-06-28
Hawthorn,2026,2,Carlton,19,W,21,6,2,5,11,,,,3,2,,,2,,,,4,6,1,,9,,,86,2026-07-05
